Headlines,Dates,Descriptions
Does The Tesla Model S Electric Car Pollute More Than An SUV?,31 May 2013,"So a 33-percent bump raises Tesla's claimed Model S effective carbon emissions of 163 gm/mi to 216 gm/mi, or about the same as the Toyota Prius V."
SpaceX IPO Cleared For Launch? Elon Musk Says Hold Your Horses,6 Jun 2013,"Companies attached to Elon Musk have been on fire of late, with Tesla Motors and SolarCity among the market's best performers. But investors hoping to get..."
"Wise words from Einstein, Tesla, Spock, and others - EDN",17 May 2013,“I think you miss the point. The expectation is KEY. One would expect the result to be different at lease many/some times. I you expect it to be the same every...
Tesla Motors to dramatically expand network of Superchargers,29 May 2013,Tesla Motors (TSLA) CEO Elon Musk said Thursday the electric-car company is expanding its network of “Supercharger” stations in California and across the...
Tesla Model S gets Consumer Reports' highest score,9 May 2013,The Tesla Motors Inc. Model S electric car has tied an older Lexus for the highest score ever recorded in Consumer Reports magazine's automotive testing.
"Tesla buyback scheme: It's like a lease, but with tax arbitrage.",2 Apr 2013,"One way to get a car is to buy one. Another way is to lease one. But a variety of tax credit programs exist to encourage people to buy electric cars,..."
"Videos: Tesla Model S Hits Indicated 133 MPH, Fits Kindergarten Class",31 May 2013,Watch the Tesla Model S top out at an indicated 133 mph and fit 16 kindergartners in these amateur test videos.
Retired Texas dealer McCall supports Tesla,13 May 2013,Retired Texas auto dealer Sterling McCall surprised fellow dealers in April when he testified in favor of Tesla Motors Inc.'s bid to carve out an exemption...
DIY Thor's Hammer With Tesla Coil,3 May 2013,"You can read the details of all the blood, sweat, tears and Uru metal that went into over at Hack a Day. The end result, though, is an oversized replica of..."
House Committee Gives Tesla Motors a Chance,23 Apr 2013,The House Business and Industry Committee advanced a bill on Tuesday that would allow Tesla Motors to circumvent the state's franchise dealer system and sell...
Detroit Electric SP:01 - The New Tesla Roadster?,4 Apr 2013,"The Detroit Electric SP:01 you see above was teased last month, but readers will note its similarity to the British Lotus Elise sports car--albeit one with..."
Tesla CEO Elon Musk Is Wrong About Government Subsidies,30 May 2013,"Last week, the day after announcing that he had paid off his $452 million government loan nine years early, Tesla CEO Elon Musk tweeted that government should..."
The sweet spot of electric mobility | EnergyTransition.org,27 Jun 2013,"All eyes are on Tesla as the only car company that is currently making money on all-electric vehicles. Nonetheless, Craig Morris thinks Tesla is coming at..."
"Tesla Short Squeeze, We've Seen This Before (NASDAQ:TSLA)",5 Jun 2013,"Tesla Short Squeeze, We've Seen This Before · Sometimes in the mania of price movement, we get lost in the bigger picture. Tesla's stock ( · They were literally..."
Tesla Roadster: Ice driving | evo,13 May 2013,"It's quite tricky because of the changing surface and because, 911-style, some 60 per cent of the Tesla's weight is over the rear. This gives excellent traction..."
Tesla will artificially reduce driving range of some 2013 Model S sedans,1 Apr 2013,"Having dropped the entry level Model S, Tesla will now provide a more range-capable car, but limit the range with a software lock."
Why Better Place's Swap Scheme Failed And Tesla's Is Likely To Succeed For Now (NASDAQ:TSLA),28 Jun 2013,"However, 90% of that infrastructure currently exists in the form of electrical outlets in people's homes. The other 10% looks something like the Tesla..."
"First Solar Follows Tesla, Big Stock Offering After Huge Stock Price Gains",11 Jun 2013,Is First Solar Inc. (NASDAQ: FSLR) stealing a page from the playbook of Tesla Motors Inc. (NASDAQ: TSLA). A fresh automatic shelf registration statement was...
Elon Musk: The World's 100 Most Influential People | TIME.com,18 Apr 2013,"For a while now, space has been looking boring. News about space was reduced to budget cuts and deorbiting schedules, not research or innovation."
Tesla’s Supercharger – The Cost of Giving Away Free Energy,1 Apr 2013,"Tesla charges $2,000 for optional 'SuperCharger Compatibility' on their 60kWh car today so a $1,500 fee used in our model is less than what customers are paying..."
Tesla goes to the mall,20 Jun 2013,"Tesla locates its stores inside malls or in shopping districts with high foot traffic, Georgeson said. “We place stores in strategic locations based on where we..."
Test-driving Tesla’s Model S sedan: Mom’s got a new ride,18 Apr 2013,I didn't have big plans to put the Model S through Mario Andretti-like paces: I'm a fairly conservative driver. I'm a working mom who doesn't have time to think...
Tesla Model C Compact EV Rendering,11 Jun 2013,Tesla's CEO Elon Musk recently revealed what his company has planned for the future. A compact car will rival the Nissan Leaf and will introduce a number of...
Billionaire Tesla CEO Elon Musk guarantees Model S electric car value with his own fortune,3 Apr 2013,"Elon Musk, CEO of Tesla Motors, has announced that he will personally guarantee the buyback value of his company's Model S – even if Tesla goes the way of..."
"Lawmakers test drive Tesla, car at the center of Natick controversy",7 Jun 2013,Two lawmakers Thursday got an up-close look at Tesla Motors; Model S electric car Thursday as a company executive pointed out features of the high-tech...
Elon Musk Hints at Tesla Pickup Truck,27 Apr 2013,"Tesla CEO Elon Musk was in Texas this week, fighting for his company's right to sell electric cars directly to consumers. He also hinted that Tesla might..."
"2013 Tesla Model S 'Performance Plus' Package, Other Options, Added",6 May 2013,"The $6,500 package requires the customer to order the 21-inch wheel option and, Tesla says, increases range 6 to 12 miles over the standard car with those..."
San Jose House for Sale Comes With Tesla Model S,25 Jun 2013,"A house for sale in San Jose is coming with an unexpected perk: a brand new Tesla Model S car, complete with a pre-paid three-year lease worth $40000."
Consumer Reports Gives Highest Ever Rating To Electric Sports Car,9 May 2013,An all-electric sports car has performed better than just about any vehicle ever tested in the history of Consumer Reports. A car made by Tesla Motors got a...
Sergey Brin's Pink-Wrapped Batmobile Tesla Rolls Through Google HQ,5 Apr 2013,"This is the vinyl-wrapped Tesla Model S late April Fool's Joke the Google executives other than Sergey Brin have played on the man – and yes, he is Batman. And..."
Sergey Brin's Tesla was Turned into a Pink Batmobile with Eyelashes as an April Fools' Prank,7 Apr 2013,Google co-founder Sergey Brin was pranked on April Fools Day by some folks at Google X when they decorated his Tesla Model-S like an eyelashed pink.
Tesla Model S wins high praise from Consumer Reports,9 May 2013,The all-electric Tesla Model S sports car received the highest score in Consumer Reports' ratings -- a 99 out of 100 -- along with widespread plaudits from...
EV Carnage Claims EV Battery-Swapping Company Better Place – News,30 May 2013,"Better Place, the Israeli startup with a drive-in, swap-out system for electric car batteries, is bankrupt—but Tesla is stronger than ever. We tell you why."
Photos: An inside look at Nikola Tesla's lab - The Suffolk Times,15 May 2013,"Mr. Tesla, a rival of Thomas Edison and a pioneer in the use of alternating current, conducted experiments at the Wardenclyffe laboratory, built in 1901, in..."
Vossen Puts 22-Inch Concave Wheels on Tesla Model S [w/Video],18 Jun 2013,"by Carscoop. The Tesla Model S is no doubt a good-looking car, but that doesn't mean it can't look even better. This is what Miami-based Vossen Wheels..."
"NY group buys Tesla property, plans science center",7 May 2013,"FILE -An undated file photo provided by the Tesla Science Center at Wardenclyffe, shows a plaque affixed to a Shoreham, N.Y. building that was once the..."
"Tesla Model S Top Speed, Child Capacity Tested",3 Jun 2013,Ever wonder how fast the Tesla Model S will go? How about how many kindergarteners will fit inside? Find the answers in these new videos.
How many kindergarteners can you fit in a Tesla Model S?,28 May 2013,How many kindergarten kids can fit into a Tesla Model S? Watch this video and find out.
Model X Production Delayed Until 2014,1 Apr 2013,By BRADLEY BERMAN The Tesla Model X at the 2013 Detroit auto show.Paul Sancya/Associated Press The Tesla Model X at the 2013 Detroit auto show.
Buy a Tesla Model S for $500 a Month!,3 Apr 2013,"We've talked at length about what makes the Model S good, but buying a car is always something a bit different to liking it. Tesla CEO Elon Musk has found..."
Liveblogging Tech Renaissance Man Elon Musk at D11 - Liz Gannes - D11,29 May 2013,"""Mars is a fixer-upper of a planet, but we could make it work,"" says Tesla and SpaceX head Elon Musk."
Nikola Tesla and the Myth of the Lone Inventor,3 Apr 2013,"Nowhere is the perpetuation of this myth greater than in the work of the late Serbian-American inventor Nikola Tesla—the man, we are often told, who invented..."
Dark Blue Tesla Model S Looks Great Sans Chrome and Textured Plastic,6 May 2013,"Furthermore, the Model S features textured plastic side skirts and trim pieces on the lower part of the front and rear bumpers. Now, these pieces bare the same..."
Tesla Model S Taxis in Los Angeles,12 Apr 2013,Los Angeles chauffeur company offers a Tesla Model S Taxi service to transport travellers to and from LAX.
"Elon Musk, The Disruptive Technologist",26 Apr 2013,"Elon Musk is the disruptive technologist of this generation. In this post, we use Recorded Future to explore his influence on the future of transportation."
"Steve Wozniak on Newton, Tesla, and why the original Macintosh was a 'lousy' product",27 Jun 2013,"He made a cheap one — but what he did was he made a really weak, lousy computer, to tell you truth, in the Macintosh, and still at a fairly high price. He made..."
Tesla Model S: Your Mileage May Vary - The Lohdown - Motor Trend,1 May 2013,"When we attempted our first range test of the Tesla Model S, we had to plug it in less than 2 miles from our destination."
Farewell Fisker. Hello Tesla!,1 Apr 2013,"Not The First, Nor The Last Dreamer To FailLike DeLorean and Preston Tucker before him, Fisker underestimated the amount of capital it takes."
Geek Madness Elite Eight: Gates vs. Turing; Einstein vs. Newton,1 Apr 2013,"And then there were eight. We've arrived at the Elite Eight of Geek Madness and there are eight serious geeks remaining: Bill Gates, Alan Turing,..."
What Are Some Mind Blowing Facts About Tesla Motors?,18 Jan 2013,What Are Some Mind Blowing Facts About Tesla Motors? · Tesla Motors is the second oldest publicly listed American Automaker (behind Ford). · Tesla Motors' stock...
"As Tesla Eyes Profit, Elon Musk Wants to Punch Himself in the Face",20 Feb 2013,"In a letter detailing Tesla Motors' fourth-quarter results on Wednesday, Elon Musk seemed to deliver a lot of what investors have been hoping for."
Tesla's Financial Problems And Recovery,11 Feb 2013,"The company nearly collapsed in 2008 during the financial crisis. ... During the financial crisis, as it struggled to make money, Tesla said it would cut about 24..."
The Rise and Fall of Nikola Tesla and His Tower,4 Feb 2013,"Tesla, grateful to the man who had never tried to swindle him, tore up the royalty contract, walking away from millions in royalties that he was already owed..."
The Tesla Model S Controversy: Understanding the Effects of Temperature on Electric Vehicle Efficiency and Range,18 Feb 2013,"In all cases involving heating or air conditioning, the climate control system is set to 72F. Using this data, we can take a more in depth look at what the..."
Tesla's Model S: Technology Outruns the Business Model,25 Feb 2013,"The innovativeness of Tesla's technology is not matched by the innovativeness of its business model. In fact, there is no change to the business model at all."
Tesla's Elon Musk posts data from disastrous New York Times test drive,14 Feb 2013,"But a New York Times test drive of a new model of Tesla electric sports car has instead now descended into a bitter war of words, allegations of lying and fraud..."
Tesla CEO: New York Times Article Is ‘Unreasonable’,11 Feb 2013,Tesla CEO Elon Musk told CNBC that a recent New York Times article claiming that cold weather cuts the mileage on the Tesla electric car is bogus.
Tesla CEO Elon Musk Offers Help To Boeing On Battery Problems,29 Jan 2013,"He has his eyes on space, and is changing the world of automobiles with his Tesla electric cars--but now Elon Musk is offering a hand to Boeing, too."
Tesla Delays Model X Until Late 2014,11 Mar 2013,Tesla Delays Model X Until Late 2014. Tesla Motors is quietly pushing back production of the Model X SUV until late next year so it can focus on cranking out...
Tesla Motors loses legal challenge over BBC's Roadster review,5 Mar 2013,"LONDON, March 5 (Reuters) - Tesla Motors Inc lost a legal challenge in Britain on Tuesday against BBC television's Top Gear motoring program,..."
Tesla’s Elon Musk says that he’s ready to help Boeing fix its very big battery problem,30 Jan 2013,"Elon Musk has long considered Tesla Motors Inc the bold, nimble answer to the auto industry's cautious culture. Now the electric car maker's top executive."
It's Not About the Range: How the Tesla/New York Times Controversy Misses the Point About Electric Cars | TIME.com,15 Feb 2013,"Over at Techland, Matt Peckham has a nice rundown on the ongoing feud between the electric car company Tesla and the New York Times."
"Fake Or Not, New York Times' Tesla Review Speaks Truth About Electric Cars",11 Feb 2013,"The New York Times shot back, saying the account was “completely factual, describing the trip in detail exactly as it occurred. Any suggestion that the account..."
Tesla electric car row goes up a gear as New York Times journalist hits back,15 Feb 2013,John M Broder has responded to claims he deliberately let the electric car run out of power before testdriving the vehicle.
"Tesla Delays Model X, Will Pay Back Loans Early",11 Mar 2013,"Tesla has been intensely focused on Model S, its production and product enhancements and believe there is increased volume potential for Model S. As a result,..."
Elon Musk: Bad Review In New York Times Cost Tesla $100 Million,26 Feb 2013,Tesla Motors's chief executive officer says a Times story that found the electric-vehicle maker's Model S sedan fell short of its estimated range erased $100...
Tesla's Gotcha Blog Catches New York Times Reporter Driving In Circles,14 Feb 2013,"Musk also wrote that once Broder reached the super-charging station in Connecticut with a display that said “0 miles remaining,” he drove in circles for over..."
Can Both Tesla And The New York Times Be Right? Maybe.,14 Feb 2013,English: The Tesla Model S is an all-electric ...
Tesla Motors Q4 Revs Tops Street; Sees Q1 Profit; Shrs Slip,20 Feb 2013,"Tesla said it produced oer 2,750 vehicles in Q4, and more than 3,100 for the year. Deliveries were 2,400 for the quarter and about 2,600 for the year. The..."
Stalled on the E.V. Highway,8 Feb 2013,"Tesla, the electric-car manufacturer run by Elon Musk, the billionaire behind PayPal and SpaceX, offered a high-performance Model S sedan for a trip along the..."
Top Tech Cars 2013: Tesla Model S,29 Mar 2013,"Success may hinge on new versions, which trade power and range for a lower price. Available later this year, a $59 900 Model S combines a 40-kWh battery with..."
Tesla Motors Approaches Crossroad - WSJ,10 Feb 2013,"A patent attorney in Mountain View, Calif., Ms. Boyd recently put down a $5,000 deposit to buy a $101,000 Tesla Model S, the battery-powered car that the..."
"Elon Musk, New York Times Not Letting Tesla Test Drive Go",14 Feb 2013,"Elon Musk, New York Times Not Letting Tesla Test Drive Go ... The Tesla Model S, Motor Trend Car of the Year is introduced at the 2013."
Tesla's Elon Musk slams New York Times review,12 Feb 2013,"Tesla's Elon Musk slams New York Times review · Advertisement · To prove his assertions, Musk said that the company will publish the driving log from the car..."
EX-99.1,20 Feb 2013,"Tesla Motors, Inc. – Fourth Quarter & Full Year 2012 Shareholder Letter. • Achieved 20,000 annualized production rate. • Record new Model S reservations."
Elon Musk Tesla Blog Responds To NYT,14 Feb 2013,"To recap, reporter John Broder wrote a review critiquing the Model S' battery charge on Sunday. Tesla CEO Elon Musk fired back on Twitter, Bloomberg and..."
New Tech Economy: Musk's Tesla tweets still upbeat,31 Mar 2013,"Tesla CEO Elon Musk previews news in his Twitter feed, offering insight into car maker."
Top Gear row: Tesla loses appeal over Jeremy Clarkson review,5 Mar 2013,"The court of appeal signalled the end of the road for Tesla's legal claim on Tuesday, rejecting the company's complaint that its reputation was damaged by..."
"Tesla's Model X Has Every Single Feature, Except A Soul",18 Jan 2013,"But the Model X is an SUV (or crossover, if you prefer that invented word). It already has more than ample ground clearance, and from what we understand, the..."
Tesla CEO Fires Back Over New York Times Article Critical Of Model S,12 Feb 2013,"According to Musk, the logs show that Brody did not charge the car to full capacity before taking off on his trip. Also, the reporter allegedly took an..."
"Paul Graham Thinks The Tesla Model S Is 'Ugly,' Calls Elon Musk 'Jobs, Without Taste'",18 Mar 2013,"Paul Graham Thinks The Tesla Model S Is 'Ugly,' Calls Elon Musk 'Jobs, Without Taste'."
Tesla repaying Obama admin loan 5 years early,12 Mar 2013,"Tesla Motors Inc., which received $465 million in U.S. Energy Department loans to develop and build electric cars, will repay the funds five years ahead of..."
How Many Tesla Model S Electric Cars Were Built In 2012? How Many Sold?,10 Jan 2013,"From this, we take away that Tesla delivered roughly 3,000 Model S electric luxury sport sedans by Dec 31, and produced perhaps 3,350--since VINs may have been..."
A Final Word on the Tesla Test Drive Mess,19 Feb 2013,"Before Sullivan published her findings on Monday, Broder released his own point-by-point response to Tesla's data-driven blog post. Broder said that his alleged..."
Tesla's Elon Musk Reminds Media His Cars Can Spy On Them,12 Feb 2013,"And Musk claims he has proof: “Vehicle logs tell true story that he didn't actually charge to max & took a long detour,” according to one tweet. Musk told CNBC..."
"Tesla Now Making, Delivering 500 Model S Electric Cars Weekly",26 Mar 2013,"With a backlog of more than 10,000 depositors for the Tesla Model S, its maker is making and delivering electric luxury sedans as fast as it can."
Tesla's Elon Musk & NY Times: Disturbing Discrepancies On Model S Range Reporting,14 Feb 2013,"Tesla's Elon Musk & NY Times: Disturbing Discrepancies On Model S Range Reporting · Cruise control was never set at 54 mph, as claimed; the majority of the trip..."
"Tesla Model S - Over 2,400 Sold, 2,750 Built In Last Quarter Of 2012",20 Feb 2013,"A 2012 Model S Get Completed At Tesla's Factory In Fremont, California Getting sales updates out of Tesla is an incredibly hard task, as the company is..."
Mercedes Bringing Tesla-Powered EV to U.S. Next Year,27 Mar 2013,"Mercedes-Benz is finally getting into the attainable electric-vehicle game with the B-Class Electric Drive, a compact Benz with a 115-mile range,..."
"Tesla, the Times, and how to drive an electric car",15 Feb 2013,"Tesla and The New York Times step up their war of words, but lost in the battle are the unique factors that go into driving an electric car."
"Tesla, NYT fight continues over review",15 Feb 2013,The main point John M. Broder tries to get across in his piece is that he certainly did not set out to sabotage Tesla's reputation with his review — the heavy-...
Tesla CEO Elon Musk accuses New York Times of lying about Model S range anxiety (update),11 Feb 2013,"Share this story ... Three days ago, The New York Times wrote a scathing critique of the Tesla Model S, testifying that the all-electric sedan couldn't handle..."
Elon Musk Avoids Tesla Talk on Jimmy Kimmel,22 Feb 2013,Elon Musk Avoids Tesla Talk on Jimmy Kimmel ... Ever since the New York Times blasted Tesla's Model S electric car in a disastrous test drive that sunk the...
Life With 2013 Tesla Model S: The Good & The Bad At 600 Miles,13 Mar 2013,"To my surprise, regenerative braking in the Model S virtually disappears when the battery is cold. Starting out on a winter's day, it feels disappointingly like..."
Going the distance: driving the Tesla Model S in the real world,12 Feb 2013,"Range Anxiety. There is a phenomenon among electric car drivers known as ""range anxiety."" It's a well-documented problem, and it's not without merit: stories of..."
Why Tesla’s electric cars have a long way to go — if their charge makes it,11 Feb 2013,"Having established a fast-charging foothold in California for its electric cars, Tesla Motors has brought its formula east, opening two ultrafast charging."
BBC’s ‘Top Gear’ Didn’t Defame Tesla Vehicle,5 Mar 2013,A U.K. appeals judge watches the show and examines what a television viewer could reasonably take away and whether it's possible that one statement caused...
Tesla's Elon Musk Responds To The New York Times,14 Feb 2013,"On Tuesday, we brought you the story of The New York Times, represented by writer John M. Broder, versus electric car maker Tesla. While the entire incident..."
My 2013 Tesla Model S Electric Sport Sedan: Delivery at Last!,25 Feb 2013,"After 1386 days of waiting, I first glimpsed my new 2013 Tesla Model S electric sport sedan at a local discount tire store. The Tesla Motors [NSDQ:TSLA]..."
"Tesla Sells 2,650 Model S Sedans in 2012, Predicts Q1 Profit",21 Feb 2013,"As CEO Elon Musk explained in yesterday's Tesla conference call, 2012 was a pivotal year for the electric automaker. It began with the firm still producing..."
2014 tesla model X electric SUV at NAIAS,16 Jan 2013,"built on the same platform as the model S, the all electric SUV integrates a dual motor AWD for all-weather driving and can accelerate from 0-60 in 4.4..."
Transforming transportation: Elon Musk at TED2013,27 Feb 2013,"Elon Musk of Tesla, SpaceX, and SolarCity talks sustainable energy and transportation at TED2013."
How Elon Musk Overcomes Challenges,13 Mar 2013,"Elon Musk, CEO of Tesla Motors, he has turned a pipe dream — an all-electric car company — into a viable business, in a high-risk, high-cost industry."
Elon Musk Lays Out His Evidence That New York Times Tesla Model S Test Drive Was “Fake”,14 Feb 2013,Tesla Motors CEO and founder Elon Musk definitely isn't the best guy to try to pull a fast one on. The visionary entrepreneur set Twitter a titter when he...
New York Times reporter refutes Tesla's allegations but 'cannot account' for some discrepancies in data,14 Feb 2013,"Share this story ... Early today, Tesla CEO Elon Musk posted a lengthy written response to a negative report by the New York Times on its Model S electric sedan,..."
"Tesla 1, Dealers 0: Judge Tosses Lawsuit Against Electric Car Company",9 Jan 2013,Tesla's unusual showrooms are legal -- at least according to one judge.
"Fisker vs. Tesla: Two cutting-edge cars, two embattled companies",14 Mar 2013,Fisker says the Karma will reach 60 mph in 6.3 seconds and hit a top speed of 125 mph. Tesla quotes a 4.4 second 0 to 60 mph time and 130 mph top speed for the...
Tesla Model S Wins 2013 World Green Car Of The Year,29 Mar 2013,"Tesla Model S Wins 2013 World Green Car Of The Year ... Tesla's lauded electric sedan, the Model S, has won yet another award, the 2013 World Green Car of the..."
"Tesla Motors reports massive losses for 2012, profitability in 1st quarter 2013",8 Mar 2013,"Tesla's automotive sales in 2012 were $386 million up from $149 million in 2011, and total revenues was $413 million up from $204 million. This is the result of..."
"Tesla Motors reports massive losses for 2012, profitability in 1st quarter 2013",8 Mar 2013,"Tesla's automotive sales in 2012 were $386 million up from $149 million in 2011, and total revenues was $413 million up from $204 million. This is the result of..."
2013 Tesla Model S Ready For Delivery: So Close & Yet So Far,6 Feb 2013,"After just about four years of waiting, my 2013 Tesla Model S has arrived. Almost. The call from the Tesla delivery rep came on February 4, the last day of..."
Tesla Motors loses legal challenge over Top Gear review,6 Mar 2013,"LONDON – Tesla Motors Inc lost a legal challenge in Britain on Tuesday against BBC television's. Top Gear motoring program, which had questioned the range"
The Tesla Model S has Many Suppliers – Infographic,21 Mar 2013,"The Tesla Model S is one of the most advanced vehicles on the road today, thanks to its completely in-house battery and electric motor technology,..."
"Tesla Model S: Glitches, Quirks, and Peccadilloes Roundup",28 Jan 2013,"Rebooting seems to resolve many of these malfunctions, but for a few owners, rebooting has become almost a daily occurrence. Laments one owner on the Tesla..."
Belgrade Nikola Tesla International Airport,19 Mar 2013,"The airport, which features ILS CAT IIIb equipment, has a single 3,400m-long runway (12/30) and is paved with concrete and asphalt. Belgrade Nikola Tesla..."
2013 Automobile of the Year: Tesla Model S,1 Jan 2013,The auto industry is tough enough for a giant like General Motors. What we can say with this award is that Tesla deserves to succeed. It has managed to blend...
The Tesla Model S Controversy: Understanding the Effects of Temperature on Electric Vehicle Efficiency and Range,18 Feb 2013,My own real-world driving suggests 80-85 a decent estimate. EPA says that number is closer to 73. The APRF's instrumented testing backs that up (74.1 mile range...
Tesla publishes Model S driving logs that show The New York Times' blatant lies,14 Feb 2013,"Following Elon Musk's initial denouncement of The New York Times for publishing a fake review of the Tesla Model S electric car, he has now published the..."
"Tesla delays electric SUV, speeds government loan payment",12 Mar 2013,"In February of last year, Palo Alto-based Tesla Motors said it would begin production on it newest line of all-electric vehicles, the Model X,..."
Is there a link between intelligence and mental illness?,11 Feb 2013,"Most mornings I power up the television, plug in the coffee maker and turn on my computer. After I've had my fill of forecasts, caffeine and e-mail,..."
Tesla Model S Adapting to Japan's Fast Charging Standard (CHAdeMO) [UPDATE],13 Jan 2013,"Japan's CHAdeMO fast charging standard is already well-established, almost 1,900 strong, and if Tesla is going to make a dent in the Japanese EV market, it is..."
Tesla Model X Electric Crossover Pushed Back A Year To Late 2014,12 Mar 2013,"Now that Tesla appears to be delivering hundreds of its Model S electric sport sedan each week, public attention inevitably turns to its future."
Tesla's Elon Musk speaks at Computer History Museum tonight,22 Jan 2013,"Tesla Motors CEO and PayPal co-founder Elon Musk will speak at the Computer History Museum in Mountain View tonight about his life, from his South African..."
Tesla Wins One In Minnesota: Bill To Ban Its Stores Defeated,11 Mar 2013,"Like a lot of news from Tesla, this came in the form of a tweet by CEO Elon Musk on Friday morning. It read, in its entirety, ""Minnesota auto dealers tried..."
"Tesla's Elon Musk Shares Thoughts, Data Logs to Refute NY Times Model S Review",14 Feb 2013,"Yesterday, Musk published an extensive blog with that data, which points out a number of claimed discrepancies in the highway speeds at which Broder said he was..."
Tesla Model S Drops 40kWh Battery Option,31 Mar 2013,"In a surprise announcement late Sunday, Tesla Motors says it turned a profit for the first quarter of 2013, delivering more than 4,750 all-electric sedans..."
Here's How Speed Impacts Range of the Tesla Model S,20 Mar 2013,"At a constant speed of 55 mph, range of the 85-kWh version of the Model S equals 300 miles (in lab conditions with all other variables controllable and ideal),..."
Mismatched motors: Tesla and Fisker both built the wrong cars for their tech,23 Feb 2013,"Tesla's Model S is built like a touring car with the engine of a supercar, while the stylish Fisker Karma can't hit the speeds its design suggests,..."
"Tesla isn't taking criticism lying down, will publish reviewer's driving log",11 Feb 2013,"Tesla CEO Elon Musk threatened to release the driving logs of a reviewer's car, after the reviewer claimed that the Model S has shorter than expected range."
"Tesla isn't taking criticism lying down, will publish reviewer's driving log",11 Feb 2013,"Tesla CEO Elon Musk threatened to release the driving logs of a reviewer's car, after the reviewer claimed that the Model S has shorter than expected range."
Tesla Pushes Back Model X Launch for Late 2014,11 Mar 2013,"Tesla officials have announced that, due to the high demand potential shown by the Model S all-electric sedan, they have pushed back the launch of the."
"After a Charging System Test, a Debate Erupts Online (Published 2013)",22 Feb 2013,A reporter's adventure testing Tesla's network of fast-charging stations for the Model S was detailed in the Automobiles section. The article resulted in a...
"Tesla Vs. The New York Times, Round Two: Elon Musk Publishes Reviewer's Data Log",14 Feb 2013,"The Times's writer claimed Tesla's network of charging stations wasn't much help in the cold, but the company says that's not true."
"Engineering Open House at UIUC: Crushing concrete, musical Tesla coils, and asteroid impacts.",31 Mar 2013,"Tesla coils generate huge arcing spark discharge, and make that “ZZZZZzzzzzztttt!” sound so familiar from old monster movies. The pitch of the sound made by the..."
"NY Times Public Editor on Tesla Model S Controversy: Some Poor Driving Decisions, But Story Written in Good Faith",18 Feb 2013,"New York Times public editor Margaret Sullivan, who is charged by the paper with independently investigating matters of its own journalistic integrity,..."
Tesla Motors Moves into the B.C. Auto Market – BC Business,18 Feb 2013,"If it goes ahead, it would join the 2,500-square-foot Toronto location that opened in November 2012. A customer service representative recommended that..."
Tesla releases app for its Models S electric car on iOS and Android - Motorburn,12 Feb 2013,"If an owner can't find his car in the parking lot, the location of the car will be shown on a map or the horn will be activated so it can be found by sound. The..."
Tesla Motors Model X Reveal Event,22 Feb 2013,“Tesla Motors' Model X SUV/Minivan was unveiled at a lavish “X Premiere” event held into the evening last Thursday at the company's Los Angeles Design...
Elon Musk and Technology's Role in the Struggle for Work-Life Balance,11 Mar 2013,The debate on overworking in the digital age rages on after the Tesla Motors CEO's recent comments at SXSW.
Tesla Coil Shoots Sparks to the Super Mario Bros. Theme Song,13 Feb 2013,Students spend two years building a 10-foot Tesla coil that shoots sparks to the Super Mario Bros. theme song ... Engineers from the student-run organization X-...
"Donald Cox, Tesla Roadster owner, uses hands-on experience to teach students",5 Feb 2013,Donald Cox's red Tesla Roadster can go from zero to 60 in 3.7 seconds. But that's not why he bought it.
Tesla uses data to refute New York Times report,13 Feb 2013,Tesla Motors CEO Elon Musk says data don't lie. He's using information from a Model S loaned to New York Times writer John M. Broder to dispute a repo.
Tesla Model S Driving On Sunlight: Amateur Video Not So Amateur,8 Feb 2013,"Filmed on January 3rd, the one-minute commercial follows the Knapp family, whose road trip using solar-powered Tesla Supercharger stations--hence ""Gallons of..."
Tesla releases app for its Models S electric car on iOS and Android - Gearburn,12 Feb 2013,"Tesla has announced an app for its Tesla Model S that will monitor aspects of the car, change settings and honk the horn if you can't find it."
Tesla Model X Electric Crossover New Interior: Detroit Auto Show Live Pictures,14 Jan 2013,"Unveiled live at the 2013 Detroit Auto Show, Tesla Motors [NSDQ:TSLA] is giving us new ideas as to what the interior of its Model X crossover may look like."
Life With 2013 Tesla Model S: Getting Supercharged In Winter,4 Mar 2013,"As the brand-new owner of a 60-kWh Tesla Model S, I was eager to try out a Supercharger, the ultrafast 90-kilowatt DC fast-charging stations that Tesla is..."
Our Tesla Model S gets a third-row seat and now seats seven,19 Mar 2013,"The Tesla Model S continues to entertain us with its engaging driving characteristics and wicked speed. And now, it provides three-row seating in an..."
Tesla CEO Elon Musk says Times article on Model S range was fake,12 Feb 2013,The New York Times recently published an article featuring Tesla's new Model S electric car. To say the author's experience with the car went poorly would...
Electric Car Driving Lessons from Elon Musk and the New York Times,20 Feb 2013,"Last week, while reading the latest online comments in the news, blog, and Twitter battle between New York Times reporter John Broder and Tesla Motors CEO..."
Tesla CEO Elon Musk says Times article on Model S range was fake,12 Feb 2013,The New York Times recently published an article featuring Tesla's new Model S electric car. To say the author's experience with the car went poorly would...
Electric Car Driving Lessons from Elon Musk and the New York Times,20 Feb 2013,"Last week, while reading the latest online comments in the news, blog, and Twitter battle between New York Times reporter John Broder and Tesla Motors CEO..."
Zappos CEO Did Not Buy 100 Teslas,11 Mar 2013,"Hsieh isn't giving his Vegas founders the cars. Instead, this person says he's creating a Car2Go or ZipCar-like rental service. The community will be able to..."
