Headlines,Dates,Descriptions
The ‘Elon Paradox’: He sells Teslas–but you’d expect him to drive a Ram. Here’s what your car says about your politics,6 Jun 2023,The Elon Paradox generates political headwinds for Tesla sales. A November 2022 Morning Consult survey revealed that Tesla's net favorability among Democrats...
Tesla Teases Three New EVs Including Compact Car With 53-kWh LFP Pack,6 Apr 2023,"Tesla has put its Master Plan Part 3 on paper, revealing plans for three new models: a compact EV, a commercial/passenger van, and a bus."
Tesla cuts prices again as it seeks to boost demand,7 Apr 2023,"Tesla cuts prices between 2% to nearly 6%, according to its website."
Report: Tesla Autopilot Involved in 736 Crashes since 2019,13 Jun 2023,"Tesla's Autopilot software has been involved with more deaths and injuries than previously known: a total of 17 fatalities and 736 crashes since 2019, according..."
Tesla cancels orders for right-hand-drive Model S and X cars,12 May 2023,"Tesla has cancelled the production of Model S and X variants in right-hand-drive, opting to sell only left-hand-drive versions of the cars in the UK."
You Can Now Buy a Tesla Model 3 in California for Less Than a Toyota Camry,10 Jun 2023,"In California, the Tesla Model 3 Is Now Cheaper Than a Toyota Camry. Factoring in federal and state tax credits, Tesla's most popular model starts at less than..."
Tesla CEO Elon Musk has this advice for Toyota. Details here,16 Jun 2023,Tesla CEO Elon Musk has advised Toyota should join the NACS coalition to increase charging speed for the Japanese car band's cars.
Will Elon Musk's Tesla Inc. now follow the 'Apple' cart to India?,17 May 2023,"A screenshot of Musk's 'following' list on Twitter did the rounds on social media. This became a talking point on Twitter, many interpreting it as a sign of..."
"You Can Now View All 9 Tesla Camera Feeds In Your Car (Well, Some Of You)",21 Jun 2023,"You Can Now View All 9 Tesla Camera Feeds In Your Car (Well, Some Of You) · Three front-facing cameras (main, telephoto, and wide) · Two “repeater” cameras on..."
See How Many Parts Can Be Removed From A Tesla Without It Noticing,18 May 2023,"YouTuber B is for Build tried to find out how many parts he can take off a Tesla Model S before it stops working. And as it turned out, there were quite a..."
How Much Is The Cheapest Tesla Model?,5 Apr 2023,"The Tesla Model 3 is the least expensive vehicle in Tesla's lineup. Offered in RWD or Performance guise and priced at $42,990 and $53,990, respectively, the..."
Why automakers are rushing to adopt Tesla’s NACS plug and what it means to drivers,30 Jun 2023,"Once Ford and GM announced that they would adopt NACS, momentum behind NACS grew. Other automakers, possibly already in talks with Tesla, rushed to wrap their..."
Car sales: why dealerships despise Tesla's model,21 Jun 2023,"The vehicles can only be sold through car dealerships. There is one big exception, though, in many states: Tesla. Tesla's direct-to-consumer model is shaping..."
"Tesla: Battery Capacity Degradation Averages 12% After 200,000 Miles",25 Apr 2023,"According to the company, the average battery capacity loses after 200,000 miles (322,000 km) is 12 percent of the original capacity. The statement is very..."
General Motors Doubles Down on Commitment to a Unified Charging Standard and Expands Charging Access to ...,8 Jun 2023,General Motors Co. (NYSE: GM) announced today a collaboration with Tesla to integrate the North American Charging Standard (NACS) connector design into its...
Electrify America is the next big charging network to adopt Tesla's 'standard' EV plug,29 Jun 2023,"Electrify America says it will work to add Tesla's NACS connector to its charging units by 2025. This is another win for Tesla, which has had its charging..."
Tesla gives update on battery degradation: only 12% after 200000 miles,25 Apr 2023,"Tesla gives update on battery degradation: only 12% after 200,000 miles ... Tesla has released a rare update on the battery degradation in its electric cars. The..."
"Tesla Unveils Plans for Compact Car, Vans, and Bus in Master Plan Part 3",7 Apr 2023,"Tesla's Master Plan Part 3, unveiling plans for an affordable compact car, passenger and commercial vans, and a bus, all powered by innovative battery..."
Tesla tries to get owners to give up 'unlimited free Supercharging for life',24 Apr 2023,"Current Tesla Model S or Model X owners with active unlimited free Supercharging are eligible for 6 years of unlimited Supercharging. To qualify, owners must..."
10 Of Tesla's Coolest Electric Vehicle Innovations,26 May 2023,10 Of Tesla's Coolest Electric Vehicle Innovations · Minimalist interior · Over-the-air software updates · Sentry Mode · Semi-autonomous driving · Bioweapon...
Tesla Model Y was No. 1 or No. 2 in 10 markets,28 Apr 2023,"The breadth of the Tesla Model Y's success during the first quarter, which culminated with it being Europe's No. 1-seller during the period, can be seen by..."
I bought a £100k Tesla Model S and it looks like it was built by a group of toddlers – the quality is un...,2 May 2023,A DRIVER who bought a £100k Tesla Model S claims that it looks like it was built by a group of toddlers.The Tesla owner is fuming after discovering b.
Rivian is the next automaker to adopt Tesla's charging plugs,20 Jun 2023,"In an email to customers, Rivian said that it would make adapters available, so people should not wait for the factory to switch over to the NACS port from CCS1..."
The Definitive List of Tesla Model 3 Alternatives,24 Jun 2023,The Definitive List of Tesla Model 3 Alternatives · 1. Tesla Model Y · 2. Ford Mustang Mach-E · 3. Hyundai Ioniq 5 · 4. Toyota bZ4X · 5. Chevrolet Bolt EV · 6.
"Tesla sold 74402 China-made EVs in February, up 32% y/y",3 Mar 2023,"Tesla sold 74402 China-made electric vehicles (EV) in February, up 31.65% from a year earlier, China Passenger Car Association (CPCA) data showed on Friday."
Tesla's price war in China backfires as BYD sales surge,28 Mar 2023,Tesla's price cuts and the ensuing price war among most major electric vehicle brands in China comes at the same time Beijing is removing generous state...
Tesla offers discounts in S'pore on cars in inventory,9 Jan 2023,"The limited-term discounts in Singapore come just days after Tesla cut prices in China, South Korea, Japan and Australia. Read more at straitstimes.com."
Tesla stock down as investor day falls short on specifics,1 Mar 2023,Tesla stock down as investor day falls short on specifics · Tesla CEO Elon Musk took the stage to present his “Master Plan Part 3” for the company at its 2023...
Elon Musk Really Wants Tesla to Make Home Heat Pumps,2 Mar 2023,"Musk opened the event at Tesla's Austin, Texas, headquarters by laying out what the company believes is required to eliminate fossil fuels, from powering the..."
Tesla and its electric vehicles are coming to Malaysia,1 Mar 2023,Tesla to open office in Malaysia and start importing electric vehicles ... Tesla is offically coming to Malaysia with its electric vehicles in tow. This was...
"Tesla earns 5 times more per car than Toyota, earnings show",10 Feb 2023,"Toyota earned 240,000 yen ($1,820) in net profit per unit during that time span last year. In contrast, Tesla raked in the equivalent of 1.26 million yen per..."
Chinese EV manufacturers face tough challenge against Tesla amid subsidy cuts,2 Feb 2023,"High production costs mean low competitiveness and vice versa. With a clear cost advantage over Chinese EV manufacturers, Tesla can easily slash prices after..."
The Tesla Model Y Shines In Singapore — After Becoming 4th Best Selling Vehicle In The World,14 Mar 2023,"Tesla sits at number one in the BEV sales charts, ahead of BMW with 51 units and BYD with 37 units. Of the 63 Teslas registered in February 2023, 46 were Model..."
Tesla Cuts Prices To Compete For EV Sales And Tax Incentives — Will The Discounts Be Enough To Spur Lagging Sales?,23 Jan 2023,"Key takeaways · Tesla announced U.S. price cuts to all its models, ranging from $3,000 to $11,000. · There are multiple reasons for the cuts, including slowing..."
Tesla cars now over 40% cheaper in China than in US after more price cuts,6 Jan 2023,"That is a record low for China and 43 per cent cheaper than the US$65,900 (S$88,790) starting price listed on Tesla's US website. The Model 3 goes to 229,900..."
"Tesla vows to halve EV production costs, Musk keeps affordable car plan under wraps",2 Mar 2023,"O) , opens new tab will cut assembly costs by half in future generations of cars, engineers told investors on Wednesday, but Chief Executive Elon Musk did not..."
"Tesla cars lose value faster than rival models after price cuts, data shows",27 Mar 2023,"Although second-hand car values have fallen this year compared with 2022, when old cars were often selling close to or above their new price, the depreciation..."
Tesla's plan to slash silicon carbide use sends some chipmakers' shares down,2 Mar 2023,"Tesla plans to slash use of silicon carbide transistors 75%, powertrain engineering leader Colin Campbell told investors Wednesday."
The Secret That Explains the Price of the Cheapest Tesla,3 Jan 2023,"Tesla's floating-price strategy is unique among car companies. It was made possible by Musk's rejection of two century-old traditions: First, he eschewed the..."
"Tesla top EV brand in Singapore again in 2022, but BYD closing gap",22 Jan 2023,"Polestar, a Swedish brand owned by Chinese auto group Geely, also put up a good performance in its first full year of business here."
Exclusive: Tesla taps Asian partners to address 4680 battery concerns,10 Mar 2023,"It's crunch time at Tesla Inc , where Elon Musk is looking to crack the code for making better, cheaper batteries."
"Tesla to import electric cars into Malaysia, set up charging network",1 Mar 2023,"Tesla will set up an office in Malaysia, introduce service centres and build a network of superchargers. Read more at straitstimes.com."
Tesla's price war: cheaper cars expected to drive record sales,31 Mar 2023,Tesla Inc investors are waiting to see how much Elon Musk's price cuts will pay off: the electric vehicle (EV) maker is expected this weekend to report...
Tesla cuts U.S. Model S and Model X prices between 4% and 9%,6 Mar 2023,"The basic version of Model S was cut by 5% to $89,990, while the price of the performance, Plaid variant was cut by 4% to $109,990. Prices of both the..."
Tesla cuts prices of some electric vehicles for a second time,6 Mar 2023,"The starting price of the Model S has been reduced 5 per cent to $89,990 while the cost of the lowest-priced Model X has come down 9 per cent to $99,990,..."
Tesla cost-cutting a sign of EV revolution |,3 Mar 2023,Iron-based batteries displacing nickel and cobalt for EVs. Tesla is also making progress on another cost reduction strategy: shifting away from the lithium...
Tesla owners in China protest against surprise price cuts they missed,7 Jan 2023,"Hundreds of Tesla owners gathered at the automaker's showrooms and distribution centres in China over the weekend, demanding rebates and credit after sudden..."
Exclusive: Tesla readies revamp of Model Y codenamed 'Juniper',1 Mar 2023,The changes to the Model Y – code-named Project Juniper - involve the exterior and interior of the electric vehicle (EV) with a target of starting production in...
Tesla recalls 3470 Model Y vehicles over loose bolts,4 Mar 2023,Tesla Inc said it is recalling 3470 2022 through 2023 Model Y vehicles in the United States because bolts securing the second-row seatback frames may not...
Tesla's next generation smaller car to operate mostly autonomously-Musk,7 Mar 2023,"Tesla Chief Executive Elon Musk on Tuesday said that the next generation small car the company is working on would operate mostly in autonomous mode,..."
Tesla touts cost efficiencies as it gears up for more affordable model,2 Mar 2023,Chief executive Elon Musk said “affordability” was the biggest barrier to Tesla reaching a far bigger market. Before recent price cuts for its electric vehicles...
China's Li Auto launches electrified SUV to rival Tesla Model Y,8 Feb 2023,BEIJING-BASED Li Auto unveiled an extended-range electrified sport utility vehicle (SUV) it wants to rival cars like Tesla's Model Y.
"In Midst Of Economic Turmoil, Elon Musk’s Tesla Lowers Prices Of Its Car Models In USA And Europe",16 Jan 2023,"Which Tesla car models have had their prices lowered? · Tesla Model S: Reduced from USD 104,990 to USD 94,990 · Tesla Model S Plaid: Reduced from USD 135,990 to..."
Tesla Solar Roof deployments miss expectations,30 Mar 2023,"Since the launch of the Tesla Solar Roof (“Solar Roof”) in 2016, Wood Mackenzie estimates that approximately 3000 Solar Roofs have been installed nationwide..."
Tesla Undercuts Average US Car by Almost $5000 in EV Shakeout,21 Feb 2023,"After a hopscotch of price cuts over the past month, Tesla's Model 3 sedan now sells for $4,930 less than the average new vehicle sold in the US. That's the..."
Tesla Triggers Desperate Fight For Survival In China's EV Market,14 Mar 2023,"Tesla Price Cuts Trigger China EV Price War. The mass-market competition has become even more cutthroat with the most recent Tesla price cuts. In early January,..."
Tesla cuts Model S and Model X prices in the U.S. to stoke demand,6 Mar 2023,"Tesla has cut prices on its two most expensive models in the U.S., the Model S and Model X, in a renewed bid to stoke demand for its cars."
Tesla turns up heat on rivals with global price cuts,13 Jan 2023,"The U.S. price cuts on Tesla's global top-sellers the Model 3 sedan and Model Y crossover SUV were between 6% and 20%, Reuters calculations showed, with the..."
Tesla's 50% discount in China creates ‘havoc’ in the market | Mint,23 Mar 2023,"Tesla Inc. triggered a price war in China that's poised to reshape the world's biggest car market, with hefty discounts threatening to drive some automakers..."
South Korea fines Tesla $2.2 million for allegedly exaggerating driving range of EVs,2 Jan 2023,South Korea's antitrust regulator said it would impose a 2.85 billion won ($2.2 million) fine on Tesla for failing to tell its customers about the shorter...
Musk's plan for a cheap Tesla car is what fans hope to hear this week,27 Feb 2023,Its shares are up about 60% year to date but are still at half their November 2021 peak. The low-priced car is expected to be the centerpiece of Musk's 'Master...
Tesla Singapore offers discounts on Model 3 and Model Y EVs - Online Car Marketplace for Used & New Cars,9 Jan 2023,"According to Reuters, a company sales representative announced that Tesla Singapore will be offering discounts to buyers of its existing stocks of Model 3 and..."
"Tesla flags lower costs, but Musk does not unveil cheaper car",2 Mar 2023,High-profile Tesla investor Ross Gerber tweeted that the presentation on Wednesday amounted to a “Huge tease” on the next-generation vehicle. “It's coming. They...
Tesla shares down nearly 6% after investor day despite positive analyst sentiment,2 Mar 2023,"Tesla shares down nearly 6% after investor day despite positive analyst sentiment · Tesla shares fell 6% after Tesla's investor day event, where CEO Elon Musk..."
Tesla cuts prices for second time in China as demand drops,6 Jan 2023,"The latest cut in China, along with another in October and recent incentives for Chinese buyers, mean a 13 percent to 24 percent reduction in Tesla's prices..."
"Mercedes-Benz is best-selling car in S'pore, Tesla makes it to top 10 list in 2022",20 Jan 2023,This is believed to be the first time the German marque has clinched the top sales spot here. Read more at straitstimes.com.
Tesla offers S$13200 off electric vehicles in S'pore inventory,10 Jan 2023,"Those who trade in an existing internal combustion vehicle get a discount of US$5,000 (S$6659.72), and another US$5,000 credit against the cost of the..."
"Investors conclude that Tesla is a carmaker, not a tech firm",4 Jan 2023,"Investors conclude that Tesla is a carmaker, not a tech firm · A share-price rout suggests they no longer think it will take over the world · Get the full story."
"Tesla Did Introduce The Model 2 This Week At $29,000, But Kept It Quiet",3 Mar 2023,"It's going to cost under $30,000 sticker price. While there were times when, in theory, you could get a Model 3 for $35,000, today the base model is $43,000."
GM and Ford May Be Wishing Tesla Succeeds. Here's Why.,7 Mar 2023,"The existing industry will be quite happy to see Tesla successful developing its FSD product. They are all working on competitive offerings. Tuesday, General..."
"Tesla has only installed 3,000 Solar Roof systems in the U.S., far below forecast, study finds",30 Mar 2023,"Tesla has only installed 3,000 Solar Roof systems in the U.S., far below forecast, study finds · Tesla has only installed 3,000 of its Solar Roof systems in the..."
Tesla Tanks While Industry Improves In Long-Term Dependability Study,9 Feb 2023,"In its first appearance in the J.D. Power Vehicle Dependability Study EV brand Tesla was among the worst, while overall industry long-term dependability..."
Tesla shares jump after Elon Musk signals 'potential' for 2mn car sales this year,26 Jan 2023,"The company's stock, which was battered in 2022 as it lost about $700bn in market value, is now up almost 45 per cent this month, a stamp of confidence from..."
Game-Changing News For Tesla Investors,21 Mar 2023,"Tesla (NASDAQ: TSLA) received a credit-rating upgrade from Moody's Investors Services, which is game-changing news for the company."
Tesla's Investor Day was kind of a dud — that's okay,2 Mar 2023,"During the Q&A portion of Tesla's Investor Day event in Austin, Texas, last night, Musk was repeatedly asked about the company's next-generation low-cost..."
"How Elon Musk Ruined Tesla, Let Other Car Companies Catch up on EVs",26 Feb 2023,The sweeping price cuts sent a shockwave through the Tesla-owner community — the value of their brand-new Teslas dropped by as much as 20% overnight. Fans who'd...
"As Tesla gets the green light in Malaysia, is the country ready for it?",6 Mar 2023,"The American electric vehicle giant is the first applicant of the Malaysia battery electric vehicle (BEV) Global Leaders program, and the approval means Tesla..."
"Want To Buy A Tesla Model 3? Thanks To High Inventory Right Now, You Won't Have To Wait",24 Mar 2023,"Elon Musk may have over-anticipated demand for Tesla's lowest-priced model, which was discounted early this year to qualify for federal tax credits that may..."
"Tesla video promoting self-driving was staged, engineer testifies",17 Jan 2023,A 2016 video that Tesla used to promote its self-driving technology was staged to show capabilities like stopping at a red light and accelerating at a green...
Tesla shares tumble more than 12% following deliveries report,3 Jan 2023,"Tesla shares tumble more than 12% following deliveries report ... Shares of Tesla closed down 12% on Tuesday, a day after the electric auto maker reported fourth-..."
"Tesla Stock Continues To Fall, When Will It End?",4 Jan 2023,Key takeaways · Tesla stock fell by around 70% in 2022. · Many blame Elon Musk's acquisition of Twitter as a key part of Tesla's declining stock price. · No one...
Tesla's China sales slow as price-cut boost wanes,28 Feb 2023,"Tesla Inc's electric vehicle (EV) sales in China rose last week but were still running short of the pace seen in the fourth quarter, indicating the bump..."
Charted: Tesla's Unrivaled Profit Margins,3 Feb 2023,This infographic compares Tesla's impressive profit margins per car to various Western and Chinese competitors.
Tesla cuts electric car prices across Europe and US to bolster demand,13 Jan 2023,"The electric-car maker said the cuts, which industry figures say take prices to their lowest level in two years, were in response to falling supply chain costs,..."
S&P Global Mobility Recognizes General Motors as Top Manufacturer; Tesla as Top Make in its 27th Annual ...,27 Feb 2023,Tesla captures multiple awards; Mercedes-Benz and Subaru win awards for the first time in several years. S&P Global Mobility announced the winners of its...
"Gerber ends Tesla board run, says carmarker creating 'own voice'",24 Feb 2023,"Tesla Inc investor Ross Gerber said on Friday he will end his run for the electric carmaker's board of directors, citing changes investors can expect to see..."
Tesla Model 3 Performance: Detailed review of the EV's music system,29 Mar 2023,Tesla Model 3 Performance Music System Review · 2 Speakers on front A-Pillar (Near the Mirror Position) · 2 Speakers on front A-Pillar (High Above which is used...
What Exactly Is Tesla's Project Highland And Why Do We Need It?,18 Feb 2023,Spy shots of Tesla Model 3 test mules caught out in the wild have shown the vehicle with its front and rear wrapped. This has led to speculation that a major...
What Is a Heat Pump and Why Does Elon Musk Want to Put One in Your Home?,3 Mar 2023,"One place heat pumps are already in use is Tesla cars. The company uses them to heat all four of its current models, and has said they boost range — though..."
Tesla's search for Mexico location shows bumps on nearshoring road,17 Feb 2023,"Tesla Inc's quest to build its first factory in Mexico reveals some of the shaky underpinnings of the country's rise as a nearshoring darling,..."
Tesla Stock Sinks After Elon Musk Outlines $10 Trillion 'Master Plan 3',2 Mar 2023,"Tesla stock fell early Thursday after Elon Musk revealed his ""Master Plan 3"" during the EV giant's investor day late Wednesday."
Tesla appears to make early gains in price war it declared,9 Mar 2023,Tesla has declared a price war on electric-vehicle and traditional automakers alike. There are signs Elon Musk's company is making early gains. · Elon Musk's...
Tesla has a new master plan. It's not a new car — just big thoughts on planet Earth,1 Mar 2023,"Musk's new ""master plan"" for Tesla didn't reveal any new vehicle models. Instead he presented a big-picture case for climate action, followed by smaller..."
Tesla's price cuts accelerate the EV market's first real recession stress test,14 Jan 2023,Tesla's price cuts accelerate the EV market's first real recession stress test · Auto companies are among the most sensitive to higher interest rates and a...
Tesla reports record revenue and beats on earnings,25 Jan 2023,"Tesla reported automotive revenue of $21.3 billion in the fourth quarter, representing 33% growth year-over-year. $467 million of that came from regulatory..."
Electric vehicles defy price war after Ford and Tesla discounts,5 Feb 2023,"Ford discounted the price on its plug-in Mustang Mach-E car last Monday, weeks after Tesla slashed prices by up to 20 per cent across models. The motor industry..."
Tesla owners in China protest against price cuts,9 Jan 2023,Li said the protesters handed over a list of demands to Tesla to compensate for the price drop. The list included a lifetime subscription to the EV maker's self...
Tesla cuts prices in the U.S. and Europe to stoke sales after lackluster year-end deliveries,13 Jan 2023,"According to the independent EV industry researcher, TroyTeslike, the price of a new Tesla Model 3 in the U.S. has dropped between 6% and 14%, depending on..."
How Tesla's price cuts could spur an EV pricing war,25 Jan 2023,Tesla's price cuts make the vehicles more affordable and likely eligible for federal EV tax credits but tank the resale values of cars for current owners.
How Elon Musk knocked Tesla's 'Full Self-Driving' off course,19 Mar 2023,Tesla's campaign to deliver a fully autonomous vehicle has suffered amid mounting safety concerns — and the boss's Twitter distraction ... SAN FRANCISCO — Long...
Breakingviews - Tesla prepares for its next production hell,1 Mar 2023,"A previously announced new model, the Cybertruck, is yet to roll out. And sales in China show boosts from discounts waning. Still, Musk pulled off the seemingly..."
What Is Tesla’s Mystery Magnet?,17 Mar 2023,"Niron's executive vice president, Andy Blackburn, told Spectrum that the company intends to introduce its first product late in 2024. Blackburn says it will be..."
Tesla's Profits Are at Risk From Price Cuts. It Could Get Bad.,16 Jan 2023,"At 1.5 million, the fixed costs in one Tesla vehicle amount to, say, $13,000, while at 2 million, the number is about $10,000. Not counting any changes in input..."
"Tesla to recall nearly 363,000 cars over self-driving software flaw",16 Feb 2023,US regulator says technology 'may allow the vehicle to act unsafe' at crossroads.
Tesla could begin producing autos in Mexico next year -Mexican official,6 Mar 2023,"Tesla Inc could begin producing its first cars in Mexico next year, with the electric vehicle maker close to receiving its final permits allowing factory..."
"Tesla reports 1.31 million deliveries in 2022, growth of 40% over last year",2 Jan 2023,"Tesla reports 1.31 million deliveries in 2022, growth of 40% over last year."
Elon Musk's Tesla 'Master Plan' disappoints investors - The Washington Post,1 Mar 2023,The highly technical presentation is likely to add to criticism that Musk has been preoccupied with Twitter — while struggling to generate new excitement at...
Tesla’s new ‘Master Plan’ is coming — let’s grade the first two,1 Mar 2023,"The first Master Plan did the most to uphold that statement. Now, we have legislation that incentivizes both car buyers and automakers to make EVs. And man,..."
Elon Musk says a Chinese automaker will likely be second to Tesla: 'They work the smartest',26 Jan 2023,"Elon Musk said that a Chinese automaker is likely to be the closest competitor to Tesla , while stressing the company is “winning in China” right now."
Tesla expects reduced tax credit for Model 3 by March-end,29 Mar 2023,"Tesla Inc said on Wednesday a $7500 tax credit in place since January will be reduced for its Model 3 rear-wheel drive by March 31, subject to guidance due..."
"Tesla Investor Day: No gen-3 vehicle announcement, next gigafactory coming to Mexico",1 Mar 2023,"Tesla shares trading lower following its Investor Day, with the main disappointment being the automaker did not reveal its next generation 3 car design,..."
"Tesla Accused in Consumer Suit of Monopolizing Repairs, Parts",15 Mar 2023,Tesla Inc. was sued by customers who claim they've been forced to pay exorbitant prices and endure long waits for car repairs due to the electric-car...
Tesla: A Stock for Our Times,5 Jan 2023,"The company was not only among 2022′s two biggest stock market stories (along with Twitter, which is no longer publicly available), but it also neatly..."
Musk expects Tesla Bot to be a much bigger business than its cars,2 Mar 2023,"As part of its 2023 Investor Day, Tesla has given the world a glimpse of where progress is at with its latest-gen Optimus humanoid robot."
"Tesla recalls 362,758 vehicles, says Full Self-Driving Beta software may cause crashes",16 Feb 2023,"Tesla recalls 362,758 vehicles, says Full Self-Driving Beta software may cause crashes ... Tesla is voluntarily recalling 362,758 vehicles equipped with the..."
Tesla: what 2023 holds for the electric vehicle company and why it might be time for Musk to go,9 Jan 2023,"Tesla's technology edge is being eroded, putting pressure on the premium positioning of the brand. Tesla has been fortunate in that supply constraints,..."
"Tesla Investor Day 2023: Live Updates, Analysis (TSLA)",2 Mar 2023,"Updates on Tesla's Investor Day 2023 and Musk's Master Plan · Musk outlines what's required for shift to clean energy · Large battery storage, $10 trillion..."
"Tesla Car Sales Grow Slower Than Expected, Amplifying Concerns (Published 2023)",2 Jan 2023,"Tesla said it produced 440,000 cars during the quarter, 34,000 more than it delivered, suggesting that supply chain problems and production woes were not the..."
"Tesla, Musk sued by shareholders over self-driving safety claims",27 Feb 2023,Tesla Inc and its Chief Executive Elon Musk were sued on Monday by shareholders who accused them of overstating the effectiveness and safety of their...
U.S. regulators investigating Tesla after steering wheels detach from two moving vehicles,8 Mar 2023,Regulators opened an investigation into Tesla after receiving complaints that steering wheels detached in Model Y vehicles while people were driving.
Tesla's Springfield Gorge trajectory,4 Jan 2023,"Tesla's Springfield Gorge trajectory ... Roula Khalaf, Editor of the FT, selects her favourite stories in this weekly newsletter. The most overused analogy in..."
Tesla says it delivered record 1.3 million vehicles in 2022,3 Jan 2023,Tesla says it delivered record 1.3 million vehicles in 2022 ... Getty Images Tesla chief executive Elon Musk. Getty Images. Electric car maker Tesla said it...
Tesla owners were furious when Elon Musk slashed prices. Now they have to share their charging stations with you and they hate it,17 Feb 2023,Tesla owners were furious when Elon Musk slashed prices. Now they have to share their charging stations with you and they hate it.
Tesla just had its best week since May 2013,27 Jan 2023,"Tesla shares rose 33% to close their best week since May 2013, boosted by positive economic data and an earnings beat."
BMW Is Coming for Tesla. But Can It Do EVs Profitably? The Stock's Lower.,15 Mar 2023,"The midpoint of guidance, 9%, is down from a 2022 operating profit margin of almost 10%. Wall Street was projecting BMW operating profit margins of about 9.5%..."
Tesla Investor Day 2023: all the news and announcements from Elon Musk's next 'Master Plan' event,2 Mar 2023,"The third installment of Elon Musk's “Master Plan” for Tesla will be revealed March 1st during an Investor Day event held at the company's Austin, Texas-based..."
"Tesla's new, next generation electric car is… coming, and it'll be more efficient",1 Mar 2023,"Tesla's new, next generation electric car is… coming, and it'll be more efficient ... Tesla has today announced a new… programme of efficiencies that'll see its..."
Tesla recalls 362000 U.S. vehicles over Full Self-Driving software,16 Feb 2023,Tesla Inc will recall more than 362000 U.S. vehicles to update its Full Self-Driving (FSD) Beta software after U.S. regulators said on Thursday the driver...
U.S. opens Tesla probe into reports steering wheels fell off,8 Mar 2023,The National Highway Traffic Safety Administration (NHTSA) said Wednesday it is opening a preliminary investigation into 120000 Tesla Model Y vehicles after...
Survey for Tesla Owners: We Want to Hear From You,28 Mar 2023,"The survey will take roughly 7 to 10 minutes of your time. An optional section of the survey asks detailed questions about your battery, including your latest..."
Tesla hit with 'right to repair' antitrust class actions,15 Mar 2023,Tesla Inc has been sued in a pair of proposed antitrust class actions accusing the company of unlawfully curbing competition for maintenance and replacement...
Tesla Lost Market Share in the Fourth Quarter. Here's Why It's No Problem.,16 Jan 2023,"Tesla (ticker: TSLA) finished the year with the top two-selling EVs, the Model Y and the Model 3, and four of the top six models. Tesla 's market share dropped..."
Trouble at Tesla: the end of a golden age of growth?,6 Jan 2023,"If correct, that suggests Tesla could emerge from a downturn in a stronger position relative to its competitors, setting it up for the next phase of growth. But..."
Tesla Aggressively Increases Production,26 Mar 2023,Tesla Aggressively Increases Production. The electric vehicle carmaker wants to produce 20 million cars a year by 2030. ... Tesla wants to continue to dominate...
Tesla owners lash out at Elon Musk after he slashes car prices by thousands of dollars: ‘I feel like I got duped’,13 Jan 2023,"vehicles after the company cut the price of its cars as much as 20%, part of a push from Chief Executive Officer Elon Musk to increase sales volume in the face..."
"Tesla slashes prices on its cars by as much as 20%, qualifying some models for Biden’s EV tax credit",13 Jan 2023,The discount drops the price of the Tesla Model 3 and some Model Y SUVs below the caps for a $7500 federal tax credit.
ENGIE X TESLA/LUIK NATIE | ENGIE,20 Feb 2023,"In Antwerp, Belgium, Luik Natie, a company specialised in logistics solutions, has chosen ENGIE and its solution Flexisun® for help and support with its..."
Everything Elon Musk and execs shared (and skipped) at Tesla Investor Day,1 Mar 2023,"Cost reductions, vertical integration and operational efficiency were the headliners. ... The big, giant message Tesla CEO Elon Musk and other execs tried to..."
"Tesla will open 7,500 charging stations to all U.S. electric vehicles, White House announces",15 Feb 2023,"The plan will make at least 7,500 chargers from Tesla's Supercharger and Destination Charger network available to non-Tesla EVs by the end of 2024, the White..."
"Tesla plunges 70m off cliff in USA, family miraculously survives - Online Car Marketplace for Used & New Cars",31 Jan 2023,"A Tesla plunged 70m off a cliff in California. After ongoing investigations, no signs of vehicle malfunction was seen in a turn of events."
Tesla rivals gain market share in United States,8 Jan 2023,"Tesla still owns the lion's share of the U.S. market, but it's falling thanks to a surge of competition. Ford, Kia, Chevy, Hyundai and Mercedes all have EV..."
"Tesla slashes Model 3, Model Y prices in China for second time in 3 months",5 Jan 2023,"On Friday, the U.S. electric vehicles (EV) maker slashed prices for all versions of its Model 3 and Model Y cars in China by between 6% to 13.5%, according to..."
Tesla's big price cuts mean 'a major shift in the EV market',14 Jan 2023,"Tesla's big price cuts signal a major moment in the EV market, and could have profound effects on Elon Musk's company and its brand value."
Elon Musk’s latest reveal? His Tesla management team | Mint,4 Mar 2023,"Billed as a glimpse into Tesla's future, Investor Day was used as an opportunity to spotlight leadership bench."
Tesla cars now nearly 50% cheaper in China than in US | Mint,6 Jan 2023,"The starting price for the locally-built Model Y sports utility vehicle has been slashed to 259,900 yuan ($37,875) from 288,900 yuan, according to the company's..."
The Tesla-versus-BYD rivalry is far fuzzier than it may seem | Mint,12 Jan 2023,The Tesla-versus-BYD rivalry is far fuzzier than it may seem ... Tesla and BYD have market strategies that differ sharply in China.
Dutch watchdog decides against fine after Tesla alters security cameras,22 Feb 2023,The Dutch personal data watchdog said on Wednesday it would not fine Tesla Inc. over possible privacy violations after the U.S. carmaker made changes to...
"Elon Musk overstated Tesla’s autopilot and self-driving tech, new lawsuit says",27 Feb 2023,"Elon Musk overstated Tesla's autopilot and self-driving tech, new lawsuit says ... Elon Musk is facing yet another lawsuit as shareholders of Tesla accuse the..."
