Headlines,Dates,Descriptions
"Tesla built 35,000 cars last year, preps for Model X launch",11 Feb 2015,"While Elon Musk keeps his eye on a SpaceX rocket launch this evening, his car company just released its financial data for the last year. Tesla met its goal..."
Did you know your Tesla has a submarine mode?,28 Feb 2015,"Did you know your Tesla has a submarine mode? ... Owners of new Tesla Model S cars may not know it, but they could see their car turned into a submarine with just..."
Why Tesla is not a capitalist success story,11 Jan 2015,"Why Tesla is not a capitalist success story. Tesla creates jobs, turns a profit, and produces an apparently green product. It also receives a boatload of..."
Christie signs law allowing Tesla sales in N.J.,18 Mar 2015,Christie signs law allowing Tesla sales in N.J. ... Tesla Motors used to sell its vehicles in New Jersey but was blocked roughly a year.
Ben & Jerry's Turns Tesla into Ice Cream Delivery Vehicle,19 Mar 2015,"Ben & Jerry's has converted an $80000 Tesla into a serving station on wheels. Starting April 1, Ben & Jerry's will be traveling from coast to coast,..."
Ur-Turn: Tesla Haters Gotta Hate,9 Mar 2015,"Notwithstanding the dozens of other game-changing attributes of a Tesla Model S, one of the many that have test driven some of our Model S's said it best: ""It's..."
"Tesla's Model S has an ""insane mode."" Watch passengers freak out.",28 Jan 2015,Tesla says the Model S can accelerate in as little as 3.2 seconds.
A Projector-Equipped Tesla Is Taking Environmentalism to the Streets,11 Mar 2015,"A Projector-Equipped Tesla Is Taking Environmentalism to the Streets. Obscura Digital's Tesla Model S painted Boulder, Colorado with eco-light for the debut of..."
"Who's hiring lots of Apple employees? Carmaker Tesla, that's who",6 Feb 2015,"Elon Musk's electric-car venture has lured more than 150 employees from Apple over the last few years, more than from any other company. Bloomberg reports."
What Goes Into a Tesla Model S Annual Service?,18 Mar 2015,"Frequency of Service. Tesla recommends that you have your Model S serviced every 12,500 miles or every 12 months, whichever comes first. This has always been..."
This Tesla Model S Easter Egg Lets You Be James Bond,1 Mar 2015,The Tesla Model S is one helluva car – but it can't do everything. It can't recharge as fast as you could fill a tank of gas. It can't go over 155 miles per...
Tesla included in Shenzhen EV license program,27 Mar 2015,Chinese media report that Tesla has been included in a special license program for electric cars in the southern city of Shenzhen in Guangdong Province.
Tesla Model S has a hidden James Bond mode,26 Feb 2015,"A newly discovered easter egg lets you turn your e-car into a Lotus Esprit S1 submersible. Hold the ""T"" logo, enter ""007"" into the login, and then adjust your..."
Is the trunk of this guy's Tesla the world's weirdest Airbnb rental?,26 Jan 2015,Steve Sasman's Tesla Hotel is one of many strange listings offered on the rental website AirBnB.
"Five-year old Kid starts Tesla Model S in a shopping mall in China, hits a baby",9 Mar 2015,"Five-year old Kid starts Tesla Model S in a shopping mall in China, hits a baby ... News like this to your inbox or phone? ... Get Instant notification once the..."
Harris Ranch lassos a new breed -- Tesla owner -- with charging station,14 Mar 2015,Harris Ranch lassos a new breed -- Tesla owner -- with charging station. Gunjan Bagla of Cerritos charges his Tesla at Harris Ranch.
"Tesla for the Masses: Electric, Fuel Cell Buses Take Off",12 Mar 2015,"They Look Different. “It almost looks like an insect,” with its rear-view mirrors as antennae, says Foothill Transit's spokesperson Felicia Friesema of the 35-..."
Tesla CEO Elon Musk says company will unveil new product next month - ABC7 San Francisco,30 Mar 2015,"DETROIT -- Tesla Motors says it will reveal a new product next month, but it's not a car. CEO Elon Musk tweeted Monday that ""a major new Tesla product line""..."
Tesla to owners: Please don't pimp your rides,3 Mar 2015,(Flickr/ Maurizio Pesce) Pimp not this ride. Tesla filed its 2014 annual report with the SEC last week. It lists a smorgasbord of risks facing the company.
You Can Now Buy a Convertible Tesla Model S for $125000,18 Mar 2015,The car that's up for sale is a P85+ with the performance package with all the bells and whistles included but it still feels like a lot to ask.
"Will Cheap Oil Prices Cause Tesla Motors, Inc. to Tumble?",21 Mar 2015,"Will Cheap Oil Prices Cause Tesla Motors, Inc. to Tumble? ... Source: Tesla Motors. Oil prices have plummeted almost 50% in the past year, causing energy..."
"How Edison, Tesla and Westinghouse Battled to Electrify America | HISTORY",30 Jan 2015,"During their bitter dispute, dubbed the War of the Currents, Edison championed the direct-current system, in which electrical current flows steadily in one..."
This beautiful Tesla user interface concept is a huge improvement,19 Mar 2015,"That said, as Jalopnik's Damon Lavrinc notes, the user interface on it is starting to look pretty dated by modern standards. It doesn't help that every mobile..."
Tesla P85D to get even faster – by itself,30 Jan 2015,... ▻ Upgrade your Tesla like your smartphone ▻ Over-the-air update cuts 0.1sec from 0-60mph ▻ Reflects growing use of telemetry.
Elon Musk: Tesla Working On Wall Charger That's 'Like A Solid Metal Snake',3 Jan 2015,"Elon Musk tweeted news about Tesla charging, but it had nothing to do with their Supercharger network. Instead, it's perhaps a solution to that pesky cord."
Tesla falls short on Model S deliveries as Elon Musk battles Mother Nature,11 Feb 2015,"Share this story ... Tesla just announced that it shipped a total of 9,834 Model S vehicles in the fourth quarter, falling short of the 11,000 figure the company..."
Tesla taking big step toward self-driving car,19 Mar 2015,"""We really designed the Model S to be a very sophisticated computer on wheels,"" he says in explaining how the company can put such a heavy reliance on over-the-..."
Tesla To Unveil A New Product Line Beyond Cars On April 30,30 Mar 2015,"Tesla will introduce a new product line separate from cars on Thursday, April 30 at 9 PM PT according to founder and CEO Elon Musk."
Shock Therapy: 2015 Tesla Model S P85D Driven!,30 Jan 2015,"Tesla's Model S P85D acts like a car built on the mantra “Waiting is for suckers.” This 691-hp battery-electric vehicle is for the impatient, the toe tappers,..."
Tesla's home battery research could lead to personal superchargers,12 Feb 2015,"Tesla announced its Q4 2014 earnings yesterday, with mixed news on sales (the company shipped 33,000 Model S's in 2014, below its 35,000 target)."
Driving A Tesla Model S From London To Paris Was The Most Stressful And Satisfying Thing We've Ever Done,25 Feb 2015,"As Tesla has 'Supercharger' stations - said to be able to give the batteries on a Model S 170 miles of charge in just 30 minutes - dotted all over Europe, we..."
"2015 Tesla Model S P85D review: With this Tesla, one plus one equals more, more, more",7 Mar 2015,"With ridiculous acceleration, the 2015 Tesla Model S P85D serves as an excellent example of the potential for electric cars and boasts updates that make it..."
"Apple's Shareholders Want Tesla Motors, Tim Cook Remains Mum",11 Mar 2015,"After Apple's unveiling of its smart watch, CEO Tim Cook had the chance to speak with the company's shareholders where they couldn't hide their feelings."
Tesla Model S owners can pretend they're in a James Bond submarine,2 Mar 2015,"Elon Musk loved that Lotus Esprit car/submarine from Bond movie The Spy Who Loved Me so much, he dropped $866000 to buy it in an auction two years ago."
Camouflaged Tesla Model X Spotted Cruising Near Palo Alto,24 Mar 2015,A person captured what appears to be Tesla's pure electric SUV cruising a Bay Area freeway for a test drive.
Richard Branson hints at Virgin electric cars to rival Tesla,19 Mar 2015,"The Virgin giganto-brand already encompasses a media empire, a few airlines, wireless phone service, some hotels and an honest-to-goodness space program..."
Tesla battery swapping: useful service or tax credit ploy?,12 Mar 2015,It's long been assumed that Tesla opened its sole experimental swapping station solely to fulfill the promise that caused the powerful California Air Resources...
Tesla factory racing to retool for new models,15 Feb 2015,Tesla factory racing to retool for new models.
Elon Musk's 'insane' call: Tesla worth $700 billion,12 Feb 2015,Musk told investors on the company's earnings conference call Wednesday evening that Tesla (TSLA) could be worth $700 billion by 2025. In...
Over-the-air software coming soon to your next car,5 Feb 2015,"As Tesla Model S's sat quietly in their garages, Elon Musk tweeted that the all-electric vehicles will receive wireless upgrades to their powertrain..."
Tesla Apple Watch app lets you control Model S from your wrist,2 Feb 2015,"Turn on the headlights, lock the doors, and see how much charge you've got left in your Model S."
Tesla Has Been Getting Hammered To Start 2015,6 Jan 2015,"The first trading days of 2015 haven't been kind to Tesla. Advertisement. Since the beginning of the year, the stock is down about 9% and is once again..."
"Tesla Model S Convertible Is Real, And It's On eBay: Video",17 Mar 2015,"If you're interested, the cost of the conversion is $29,000. You'll need to ship your Model S over to NCE's Huntington Beach, California facility to have the..."
"Tesla must sell 11,000 cars to meet its delivery goal",10 Feb 2015,"If the electric-car maker falls short in its fourth-quarter sales, Tesla stock could plunge."
Here's more evidence that Apple could be working on a car,11 Feb 2015,"Apple may be developing a car, as unlikely as that sounds. Advertisement. Bryan Chaffin, cofounder of Apple site The Mac Observer, says he is ""certain""..."
Tesla cofounder electrified about garbage trucks,20 Jan 2015,"""It makes the most economic sense to focus energies on a sector where you can displace the most fuel,"" especially true now that gas has plummeted to under $50 a..."
Tesla Model S will get self-driving feature in 3 months,19 Mar 2015,"Tesla Motors plans to roll out autonomous-driving software for its Model S sedan within the next three months, the company's chief executive, Elon Musk,..."
Tesla killer: GM to unveil long-range electric car,11 Jan 2015,Tesla killer: GM to unveil long-range electric car ... DETROIT -- General Motors will unveil an all-electric concept car at the Detroit auto show Monday that has...
Chevy Could Beat Tesla to Building the First Mainstream Electric Car,13 Jan 2015,"Chevy's working on a fully-electric car that will offer more than 200 miles of range for a base price around $30000, due to arrive around 2017."
Elon Musk SpaceX Tesla On The Simpsons,27 Jan 2015,"Elon Musk's Appearance On 'The Simpsons' Reminds Us How Insane — And Ingenious — Musk's Ideas Are ... Elon Musk, the billionaire CEO of the commercial spaceflight..."
Spied: Tesla Model X Shows its Bulbous Roofline in Public Again [w/Video],24 Mar 2015,"Spied: Tesla Model X Shows its Bulbous Roofline in Public Again [w/Video]. No, don't by any means think that Tesla..."
Why the Tesla Model S is the Modern Day “Knight Rider”,24 Mar 2015,This fictional character from the popular television show in the 80's was an artificially intelligent computing system within a highly advanced performance car.
Gogoro: The The Tesla Of Scooters,8 Jan 2015,"The real genius of the Gogoro, however, is its state-of-the-art battery switching system, which gets rid of the hassle of charging up your battery by having..."
CES 2015: The Gogoro Smartscooter Is A Tesla On Two Wheels,10 Jan 2015,"The Gogoro Smartscooter is a high-powered, emission-free scooter that uses Panasonic Lithium Ion 18650 battery (the same used in the Tesla S)."
Tesla Model S Turned Into Smiley Anime Tiger In Japan,24 Feb 2015,"This Tesla Model S from Japan has suffered a major makeover which has turned into the much beloved anime character Shimajirō, a tiger starring in an."
Tesla Model X Spied On California Highway,24 Mar 2015,Tesla's pure electric SUV is nearing launch and there is apparently at least one cruising around California. The video above shows a slightly camouflaged...
"Take that, Tesla: Chinese automaker GAC put a fish tank in its luxury SUV",14 Jan 2015,"Take that, Tesla: Chinese automaker GAC put a fish tank in its luxury SUV ... Of all the crazy, cool, awesome and weird stuff we've seen from automakers during..."
Tesla Model S P85D (2015) review,23 Jan 2015,"The standard 85D version gets a pair of 188bhp motors, and despite the extra 90kg claims an extra 10 miles of range because the two motors' power-efficiency..."
Repairing a Flat Tire on a Tesla Model S,15 Feb 2015,"Instructions come with the Safety Seal on how to do this. A little grease on the tip to help it slide in. When you remove the separating tool, do it carefully..."
"Oculus Founder Palmer Luckey Buys $120,000 Tesla After Facebook Sale",3 Jan 2015,What do you buy yourself after Mark Zuckerberg buys your company for over $2 billion? Advertisement. This is the question that faced 22-year-old Oculus VR...
Did Nikola Tesla Create An Electric Car That Could Be Charged Wirelessly?,13 Jan 2015,"The story, sometimes referred to as the “Nikola Tesla electric car hoax,” makes the claim that the modified Pierce-Arrow was “driven for about 50 miles at..."
You can get the dual-motor Tesla P85D by the end of this month,10 Mar 2015,"Tesla is ramping up production of its newest model, the dual-motor Model S P85D sedan."
CAR interviews Tesla boss Elon Musk: why fuel-cells suck and future plans,12 Feb 2015,Elon Musk: not a fan of fuel-cells. Musk's point is that fuel-cell tech is 'bad science'. Why? Because you have to use electricity to create hydrogen from water...
This guy claims he drove a Tesla 'free' for 18 months. Here's how,24 Mar 2015,"When accounting for money saved on fuel and maintenance, a poster on the Tesla Motors official forum claims to have effectively driven his car for free for..."
Tesla promises automated robotic snake charger,1 Jan 2015,Tesla CEO Elon Musk announced that the company is working on an automatic robotic snake that will connect to and charge your electric vehicle.
We're not going to see Tesla's production version of the Model X SUV until customers get them,12 Feb 2015,"On a Wednesday conference call with analysts after Tesla reported earnings, CEO Elon Musk was asked if the electric car-maker's new Model X SUV would be showing..."
Watch People Freak Out Over Tesla's New 'Insane Mode',28 Jan 2015,"The new Tesla's crazy acceleration elicits stomach dropouts, flying iPhones, and NSFW screams."
"Tesla: 20,000 Model Xs Reserved, Prototypes Spotted – News",12 Feb 2015,"As Tesla reported record numbers of reservations for the upcoming 2016 Model X all-electric crossover, sharp-eyed fans snapped photos of a test vehicle in..."
Tesla Model S Now Offers Executive Rear Seating,5 Feb 2015,"The Model S now offers optional executive rear bucket seats, instead of that middle-management-spec three-seat bench."
Tesla Model S Testing in Digital Wind Tunnel Looks Mesmerizing,21 Feb 2015,"Leaving the traditional wind tunnel for the history books, Tesla engineers used virtual technology. In other words, they put the Model S in a digital wind..."
Awesome: There's A Hidden James Bond Mode In The Tesla Model S,25 Mar 2015,"If there's two things we're obsessively in love with, it's Tesla and James Bond. Thankfully, Elon Musk and the team at his automotive company are too,..."
Tesla Model S battery life: How much does range decrease over time?,18 Feb 2015,"Based on 84 data points from the 85-kWh version of the Model S and six from 60-kWh cars, the study concludes that the Model S will retain about 94 percent of..."
A Cold Chinese Takedown Of Elon Musk,11 Mar 2015,"The announcement of major layoffs for Tesla China, the entrepreneur's electric car company, prompts a deeper analysis of Musk as manager."
Tesla Model S P85D test drive | British GQ,28 Jan 2015,"This, despite a range of some 285 miles at 65mph between charges, bounces the ceremonial sword of ""The World's Fastest Accelerating Four-door Production Car""..."
Tesla Model S Vs Citroen DS: Futuristic Car Of 50 Years Ago (Video),6 Feb 2015,"The article was about the car of the future and as great as these 2 are, they are not the future. In fact the DS is more the future than the Tesla. Just put 35%..."
There's just one weird thing about Elon Musk's 'range anxiety' tweet,16 Mar 2015,"The Tesla CEO tweeted that the company would hold a news conference Thursday morning to address the pressing issue of ""range anxiety"" and the Model S sedan."
"Tesla Model S Cross-Country Trip, Without (Many) Superchargers: Days 8-10",6 Mar 2015,After seven days of traveling cross-country in my Tesla Model S electric car--including routes without Supercharger DC fast-charging sites--I had made it as...
Tesla adds executive rear seat option aimed at Chinese market,12 Jan 2015,"Tesla adds executive rear seat option aimed at Chinese market ... At a earnings call last year, Tesla CEO Elon Musk noted that the Chinese market for Teslas was..."
Man rents out Tesla Model S on Airbnb for $85 a night,22 Jan 2015,"The world's fastest hotel room! Arizona man rents out $118,000 Tesla luxury car on Airbnb for $85 a night... but guests must be out of bed by 8am so he can..."
Tesla timeline: A list of construction projects at gigafactory site so far,3 Feb 2015,"Tesla timeline: A list of construction projects at gigafactory site so far · May 19, 2014: F&P Construction of Reno clears and preps the gigafactory site."
Elon Musk wants you to know that Tesla’s priciest Model S is a badass on ice,11 Mar 2015,Could a Tesla Model S race across a frozen Norwegian lake help put the sexy back into shares? Can't blame Elon Musk for trying.
Tesla to roll out new models in China,28 Jan 2015,"Share this article. Facebook · Twitter · Whatsapp · Email; Print; Save. Tesla to roll out new models in China. By Dow Jones; 11:00AM January 28, 2015..."
Tesla stock: Time to ditch it?,13 Jan 2015,In September -- just as Tesla's stock was hitting a peak -- analysts were expecting Tesla to earn $3.30 a share in 2015. Now? The consensus earnings estimate is...
Tesla China Still Has 2301 Cars on Stock from Last Year,17 Mar 2015,The Chinese branch of Tesla has trouble selling some 2300 cars left over from last year and things are not looking great at the moment.
Is this the Tesla killer? ...,16 Feb 2015,"The electric energy is stored in the same flow battery and buffer system as in the Quant F, the Quantino's bigger brother. The powertrain however is..."
TESLA: In 6 months we will start producing battery packs that can power a home,12 Feb 2015,"TESLA: In 6 months we will start producing battery packs that can power a home ... On Wednesday evening, Tesla revealed plans to release a new battery that it..."
"Why Tesla Model X Electric SUV Is Late: Range, Towing, 'Falcon Doors'",9 Feb 2015,"Electric-car fans and Tesla owners alike are eagerly awaiting the debut of the Tesla Model X electric SUV, now scheduled to go into production roughly six..."
Tesla Model S P85D Insane Mode Launch Blows Minds,28 Jan 2015,"More videos on YouTube ... Elon Musk took the lid off his own madness with the Tesla Model S P85D, the dual-motor, all-wheel-drive silent screamer with 691..."
Tesla Motors may be worth $700 billion by 2025!,13 Feb 2015,"Tesla Motors CEO Elon Musk said that after the projections according to the latest earnings, Tesla shares could be worth $700 billion by 2025,..."
Engineer 3D Prints Amazing Wirelessly Powered Tesla Desk Lamp,10 Mar 2015,“It consists of two separate coils that are inductively coupled to each other. One coil is a spiral form and is capacitively loaded and tuned to resonance. The...
Tesla’s Elon Musk and wife Talulah Riley divorce again; tab this time is $16 million,2 Jan 2015,Access from any device. Anywhere. Anytime. Subscribe Now. Already a subscriber? Log In.
Can Tesla Compete with This Flow Battery?,22 Mar 2015,"According to Hennessey, a flow battery's LCOE over 20 years is 70% lower than that of its Li-ion counterpart. Flow batteries use an electrolyte that has a near-..."
"Plasma Lighting Invades Hollywood, Thanks to Nikola Tesla",19 Mar 2015,"Plasma Lighting Invades Hollywood, Thanks to Nikola Tesla. How Hollywood is using lights based on Nikola Tesla's experiments to give stars that glam glow."
Elon Musk: Tesla Will Be Leader in Self-Driving Cars,17 Mar 2015,"We'll take autonomous cars for granted,"" predicts the Tesla Motors CEO."
How To Drive A Tesla Model S Electric Car Free For 18 Months,24 Mar 2015,"When accounting for money saved on fuel and maintenance, a poster on the Tesla Motors official forum claims to have effectively driven his car for free for..."
"Elon Musk: China ‘irrelevant’ to Tesla results, Model X to spur 2015 growth",11 Feb 2015,"The P85D model has received roundly strong reviews and a lot of buzz from YouTube videos of its “insane mode,” which allows the car to accelerate to 60 miles..."
Tesla Model S Looks Eccentric In RevoZport Clothing,10 Mar 2015,"Meet RevoZport and their latest Tesla Model S tuning program called R-Zentric. Before making any other comments, we'll just say that from what we've seen so..."
Dealers Sue to Block Tesla Sales in Missouri,26 Jan 2015,The Missouri Automobile Dealership Association is suing the state to prevent Tesla from selling cars to consumers. Read more at Car and Driver.
"Is Tesla Model S P85D The World's Fastest Sedan? Yes, if…",26 Feb 2015,"About top speed… Both the Dodge Charger Hellcat and the 552-hp Aston Martin Rapide max out at 203 or 204 miles an hour. With far lower drag, far more power, the..."
The Aoxin Ibis is China's answer to the Tesla Model S,4 Mar 2015,"The company was founded in 2006, became a subsidiary of Dongfeng Motors in 2007, and was sold on to the Yancheng Municipal Government in 2009, making it a local..."
Musk: Tesla Model X Due Out This Summer,19 Mar 2015,"Amid range anxiety and software update news for the Tesla Model S, Elon Musk slipped some more information about the upcoming Tesla Model X crossover."
Tesla Model S hidden feature turns car into Lotus Esprit sub,27 Feb 2015,"Hidden feature turns instrumentation 007 ... The Tesla Model S is well known for its hidden features, but this has to be the absolute best. Hidden within the..."
Can Tesla survive collapsing gas prices?,2 Jan 2015,"Tesla's stock price has tumbled with the price of oil and gas, but energy prices may not be a long-term threat, writes Brett Arends."
How much will Tesla Model S battery life decrease over time?,19 Feb 2015,"Based on 84 data points from the 85-kWh version of the Model S and six from 60-kWh cars, the study concludes that the Model S will retain about 94 percent of..."
"Tesla Model X | Battery options released, Falcon Wing doors",14 Jan 2015,New details about the upcoming Tesla Model X have emerged on the company's website.
Virgin Hotels Chicago — officially America's coolest hotel — will now drive you around in a Tesla,14 Feb 2015,Virgin Hotels ups its cool factor with the addition of a Tesla Model S P85D.
Virgin Hotels Chicago will add a Tesla S ride to your next visit,13 Feb 2015,Virgin Hotels Chicago opened just last month and already it's offering a jazzy new perk: a Tesla.
"Tesla Model X Prototype Caught Completely Undisguised, Plus Testing Video",12 Feb 2015,"Over the next few months, the spies will be getting more and more of the first Model X prototypes as they roll out of an expanded production line at Tesla..."
Tesla Model S Q&A - your questions answered on the electric super saloon,14 Jan 2015,How can this be an evo car? - Nenad Mihajlovic. The Tesla Model S P85+ we tested completes the 0-60mph sprint in 3.9 seconds. This is as fast as just about...
Tesla battery swap at Harris Ranch? Not quite,10 Mar 2015,"Rumors, news reports and social media posts suggest that Tesla Motors has opened a battery swap facility at its Harris Ranch, Calif., supercharger station."
"Is Apple making an electric car to battle Tesla, Google or Climate Change?",15 Feb 2015,"Apple's motivation to build an electric car may be driven by competition with Google, Tesla and others. It may be also finding a new business that doubles its..."
UPDATE: Tesla's First Solar-Powered Supercharger-Store-Service Center Now Open,2 Mar 2015,Electric-car maker Tesla Motors has rapidly been opening Supercharger DC fast-charging stations throughout the U.S. and outside the country.
Tesla Model S Aluminum Body: Why Repair Costs Are Higher,15 Jan 2015,"Tesla Model S Aluminum Body: Why Repair Costs Are Higher · A $10,000 estimate to repair a “minor but long” scratch · A $45,000 estimate for “minor front-end..."
Tesla Roadster 3.0 update: San Jose to LA without recharging,17 Feb 2015,The Tesla Roadster has received its long-awaited update. A prototype of the Roadster 3.0 boosts the range of Tesla's very first product between 40 and 50...
"A Peek Under the ""Hood"" of a Tesla Model S P85D",4 Feb 2015,"So, okay - AC, some suspension controls and reservoirs, braking stuff, the usual automotive systems. Hold on for the rest of the car in the video, and you'll..."
Lightly Camouflaged Tesla Model X Spotted Out and About,19 Feb 2015,"A reported thirty Model X prototype vehicles have already been built by Tesla, and some are undoubtedly out testing on public roads. One example was."
Smartwatch Car Apps,4 Feb 2015,"Developed by Eleks Labs, the Apple Watch Tesla app ""displays the battery level, range, temperature of your Tesla on the main screen, and can lock and unlock the..."
How-To Tap 12V Power from the Tesla Model S,11 Jan 2015,Tesla Model S 12V Power · USB Port and 12V Outlet: Plug your device directly into one of the Model S USB ports or 12V (cigarette lighter) outlet. · Tap / Splice...
What I learned driving a Tesla for 10000 miles,16 Jan 2015,"To put the impact hills have on range in perspective, Nick J. Howe explained in his book, Owning Model S, that ""gaining 5,000 ft of elevation in Model S takes..."
Tesla Model S Screen Protectors for Glare and Scratch Prevention,3 Jan 2015,"The HD Clear is of great quality, looks natural and would definitely help with screen protection. The HD Clear is a little slightly less susceptible to..."
Sir Richard Branson looking to take on Tesla to bring electric cars to the masses,19 Mar 2015,"“We have teams of people working on electric cars,” Branson said. “So you never know—you may find Virgin competing with Tesla in the car business as we do in..."
"Consumer Reports ranks Tesla top car, lauds Buick's quality",24 Feb 2015,"The Buick Regal is another U.S. model joining the best list, taking the sports sedan crown. The magazine called it a “surprisingly agile” car that combines a “..."
Could Tesla's Model X be released this year?,24 Mar 2015,Tesla confirmed to Dailymail.com the new model will include autosteering and self parking capabilities announced by Elon Musk last week.
Kids React To Tesla Model S P85D 'Insane' Mode Launch: Video Shows How Fast It Is,17 Mar 2015,Our video shows kids experiencing a wide range of reactions. Some scream and laugh; others go completely silent and close their eyes as they experience the g-...
Tesla meets with hundreds at UNR summer job fair,18 Feb 2015,"Forget the ""classic"" summer job. Hundreds of UNR students want to work at Tesla."
"Tesla, Google, Apple: is Silicon Valley the future of the US car?",25 Feb 2015,"NEW YORK — Is the future of the US car industry in Silicon Valley? After Tesla and Google, Apple appears to be readying for a plunge into the industry long..."
"Elon Musk: Tesla Model S halts 'range anxiety' with smart navigation, trip planner",20 Mar 2015,"The app constantly monitors outside temperature, elevation changes, wind, driving speed, and heat/AC use. If the app determines that range is insufficient to..."
Elon Musk in Detroit: Tesla will produce 'millions' of cars by 2025,13 Jan 2015,"In his first appearance in Detroit in two years, Elon Musk laid out his projection that Tesla will be in the big leagues of car production in a decade."
Why Tesla Needs an Activist Spark to Ease Growing Investor Anxiety,20 Mar 2015,"With the company's technological promise so far vastly outpacing its financial performance, it might be time to add a fresh voice to the boardroom. Tesla..."
Tesla shocks Baku with Model S,23 Jan 2015,Baku may soon turn into the city of fresh smogless air as environment friendly car Tesla is now put on sale in the country.
Tesla tests electric car's local appeal,8 Mar 2015,"Kent Crabtree paid $110,000 and waited a year and a half for the delivery of his ""Signature Red"" Tesla Model S, the high-performance, luxury electric sedan..."
Pre-production Tesla Model X SUV spotted with minimal disguise - USA,13 Feb 2015,"Expected to be launched in Q3 2015, a pre-production Tesla Model X ""Beta"" prototype has been spotted testing near Tesla's facility in California."
NSFW: Watch Random People React to Tesla's Model S P85D Insane Mode Launch,26 Jan 2015,Reading about electric vehicles you'll definitely hear the expression 'instant torque' or 'lag free' and that's because all electric cars work differently...
Can you use Tesla Superchargers for your daily driving?,9 Mar 2015,"Tesla charges appropriately for Supercharger use, they place no restrictions on its use, and abusing the Supercharger network would take a whole lot of effort..."
New Android Wear app allows users to control a Tesla from their wrist,19 Mar 2015,New Android Wear app allows users to control a Tesla from their wrist ... Software engineering firm ELEKS has today revealed a new app that will allow Android...
Why EVs Are AND Aren’t Luxury Cars,26 Feb 2015,"Chatting with an RMI colleague recently, I made the “mistake” of referring to a Tesla as a luxury vehicle. He immediately and passionately objected."
Tesla P85D Highlights Why EPA Range Ratings Are Inconsistent & Confusing For Electric Cars,4 Feb 2015,"The 2014 model has an EPA range of 87 miles, not counting an optional software “Range Package” that increases available battery energy and adds about 15 miles..."
Tesla's Taste For Apple Is Voracious,6 Feb 2015,"Tesla's appetite for new blood as it develops the Model S and new electric cars has a taste for fresh fruit, with CEO Elon Musk…"
Tech Time Warp of the Week: The Electric Tricycle That Was the Tesla of the 1980s,13 Mar 2015,"Tech Time Warp of the Week: The Electric Tricycle That Was the Tesla of the 1980s. Before Elon Musk, there was Sir Clive Sinclair. ... Elon Musk made his fortune..."
"Acceleration-Improving Tesla Model S P85D Update Coming, Musk Tweets",30 Jan 2015,"With an established 0-60 mph time of just 3.2 seconds, Tesla Motors [NSDQ:TSLA] says its all-wheel drive Model S P85D electric car is already the quickest..."
2013 Tesla Model S P85+ Review - Long-Term Verdict,16 Mar 2015,"In reality, the Tesla Model S is a car with as many different verdicts as it represents ground-breaking firsts: It's the first EV with gas-competitive..."
Tesla Model S owners can pretend they're in a James Bond submarine,2 Mar 2015,"Elon Musk loved that Lotus Esprit car/submarine from Bond movie The Spy Who Loved Me so much, he dropped $866000 to buy it in an auction two years ago."
Mediso Launches Cryogen-Free MRI Subsystems With 3 and 7 Tesla Field Strength,9 Jan 2015,"Mediso Launches Cryogen-Free MRI Subsystems With 3 and 7 Tesla Field Strength ... January 9, 2015 — Mediso Ltd. announced at the annual congress of the European..."
Tesla Model S v6.2 and v7.0 software updates: self-steering cars and intelligent sat-nav,19 Mar 2015,"Musk said the main purpose of the v6.2 release was to quash fears over range anxiety. 'Most people with a Model S don't have range anxiety, but it will help..."
RevoZport Tesla Model S Loves to Strike a Pose,10 Mar 2015,"In case you missed it last year, the Tesla Model S underwent some aesthetic changes at the hands of Hong Kong's own RevoZport, where it was fitted with."
Watch: Tesla's unreleased Model X gets caught on video,24 Mar 2015,"In addition to releasing new software updates to existing car models, Tesla is working on some brand new toys, Green Car Report reminds us."
"Tesla Model X 60 kWh, 85 kWh and 85 kWh Performance Officially Confirmed",24 Mar 2015,"Tesla Model X 60 kWh, 85 kWh and 85 kWh Performance have been officially confirmed by Elon Musk's Palo Alto-based EV making company."
Tesla Model S P85D Will Accelerate Faster With Software Update,30 Jan 2015,"According to Elon Musk's Twitter page, the Tesla Model S P85D will get a slight acceleration hike after a wireless software update."
"The Sleeping Habits of The Rich, The Powerful, And The Genius",20 Feb 2015,"Despite what science says about how crucial a good night's sleep is to your health and longevity, one thing's clear from the infographic below - some of..."
Watch Tesla Model S P85D Lay Down EV-Record 1/4-Mile Run – News,20 Jan 2015,Don't think this fight is settled—not by a long shot. The Tesla's 11.6 blast at 114.6 mph may have set a claimed new world record for production electric...
Driving the Model S P85 D long-distance,20 Feb 2015,"Beyond the speed and luxury offered by Tesla's Model S, the real key to its success -- and its premium price -- is the longest driving range offered by any."
New User Interface (UI) Design for Tesla Firmware 7.0?,20 Mar 2015,"Elon Musk confirms that Tesla Firmware 7.0 will have a completely new user interface (UI) overhaul, self parking and auto pilot features."
BMW targets Tesla Model S with a i5 sedan?,16 Feb 2015,According to rumours BMW might be working on a new plug-in-hybrid sedan to take on the Tesla Model S. The source also claims the German carmaker might...
"Tesla Model X Tests, 'Insane' Acceleration, Volt Ad, Bolt Name: The Week In Reverse (Video)",3 Feb 2015,"What two Tesla videos got everyone all excited--and caused a few laughs, too? And which item should you remember to bring if you're driving a very,..."
