Headlines,Dates,Descriptions
Crash victim had posted videos riding in Tesla on Autopilot,15 May 2021,A Tesla driver involved in a fatal crash posted social media videos of himself riding in the vehicle without his hands on the wheel or foot on the pedal.
Tesla just beat out Ford as most American-made car for the first time,24 Jun 2021,"Tesla's Model 3 sedan, built in Fremont, California, beat out Ford's Mustang for the top spot in the Cars.com American-Made Index."
Tesla urged to review its payment practices after two Australian buyers lose thousands to scammers,14 Apr 2021,Two Australian Tesla customers lost thousands of dollars after invoices sent by Tesla were hacked and the payment details changed. They say something needs...
Why the Tesla Model 3 is so popular,10 Apr 2021,"Iain: It's called Performance for good reason: Tesla claims 3.3 seconds for the 0-100km/h sprint — faster than a $400,000 Ferrari Roma. Claimed range is 628..."
"Nikola Tesla: 5G network could realise his dream of wireless electricity, a century after experiments failed",9 Apr 2021,"Now, a research paper has suggested that the architects of the 5G network may have unwittingly built what Tesla failed to construct at the turn of the twentieth..."
"Polestar 2 review: Tesla's still got a huge lead, but this luxury EV narrows the gap",15 Apr 2021,"Part of that probably comes down to the Polestar 2's 4,680-pound weight. Of course, that same heft is why it feels so luxurious and safe. But it's also why the..."
James May Finds Out Jump Starting A Tesla Model S Is A Tedious Process,15 May 2021,"Thus, he reached out to Tesla, who told him that there are some things he needed to do in order to jump start his car. It was a tedious process that started..."
Tesla settles lawsuit against engineer who it claims stole Autopilot source code for Chinese competitor,16 Apr 2021,Tesla settles lawsuit against engineer who it claims stole Autopilot source code for Chinese competitor ... Tesla has settled a lawsuit against a former engineer...
California places Tesla’s 'Full Self-Driving' under review,18 May 2021,"California places Tesla's 'Full Self-Driving' under review. Tesla advertises a $10,000 ""Full Self-Driving"" option on the website for its electric vehicles, but..."
1020-HP Tesla Model S Plaid Gets Price Hike ahead of 'Delivery Event',10 Jun 2021,1020-HP Tesla Model S Plaid Gets Price Hike ahead of 'Delivery Event' Tonight · Tesla has increased the price of the new Model S Plaid ahead of deliveries that...
Jeremy Clarkson Doesn't Find Anything Bad With The Tesla Model X,3 May 2021,"Now Clarkson has reviewed the Tesla Model X, for The Grand Tour, and it seems to be a vehicle that he absolutely loves. We don't..."
Tesla Model Y launch date and pricing in Hong Kong revealed,30 Jun 2021,"Tesla to launch Model Y in Hong Kong in coming days, making it first RHD market and giving hints at Australian pricing."
Refreshed 2021 Tesla Model S: How Much Has Changed?,18 Apr 2021,"Along with the design changes, the performance upgrade really packs a punch here. According to Tesla, the battery modules, battery packs, and drive units were..."
Engineering Analysis Of New Tesla Model S Plaid Supercar,16 Jun 2021,The most incredible thing about this motor is the super high redline and extremely flat power curve. Tesla's older motors had a peak power point after which...
Tesla is only bundling solar products and Powerwall together going forward,21 Apr 2021,"Tesla is only bundling solar products and Powerwall together going forward ... Elon Musk announced that Tesla is going to bundle its solar products, solar roofs..."
Elon Musk says Tesla will no longer accept bitcoin due to fossil fuel use,12 May 2021,"Elon Musk says Tesla will no longer accept bitcoin due to fossil fuel use ... Tesla has suspended customers' use of bitcoin to purchase its vehicles, Elon Musk..."
"Brand New Tesla Model 3 Costs Just €34,970 In Romania",20 May 2021,"Brand New Tesla Model 3 Costs Just €34,970 In Romania · Two government incentives that can be cumulated slash many thousands off the list price. · We Care About..."
Why the Tesla Roadster was terrible | Thank Frankel it’s Friday | GRR,14 May 2021,When Autocar road tested it they found it to be 3.5 seconds per lap slower than an Elise SC around a short track and that it would only manage three laps before...
"Tesla Model S Plaid: release date, price for the luxury EV with serious speed",20 May 2021,Tesla's upcoming Model S upgrade is set to give a big boost to the firm's high-end sedan.
It's Time To Buy A Used Tesla Before It's Too Late,23 May 2021,"Used Teslas tend to be priced high, and with the rising demand, as well as lack of new vehicles readily available, chances are they'll climb even more. In..."
Model S suspension type,22 Jun 2021,Smart Air Suspension was an option on early cars and then standard on later models (I think ~2018-2019). That was changed to Adaptive Suspension with the Raven...
Tesla fighting for a Delaware dealership,10 Jun 2021,Share ... Although the sleek sedans marked by the futuristic T logo are increasingly seen traveling Delaware's roads – even U.S. Sen. Tom Carper is reportedly...
"Tesla Autopilot can 'easily' run without driver, Consumer Reports says",22 Apr 2021,"Tesla's Autopilot system can 'easily' be used to drive the automaker's vehicles without anyone behind the wheel, Consumer Reports said in a new study."
Tesla Posts Record Deliveries with Two Models Absent,5 Apr 2021,"Tesla reports that it had delivered 184,800 vehicles in Q1 of 2021, beating previous quarterly record while facing some unique challenges. Model S and Model..."
Is Model 3 for daily commute of 200Km a day good?,30 May 2021,Member ... 100 miles a day should be doable. Knock 20% off the estimate to get a real world range number and you're at 210mi. I'd charge to 90% overnight and...
Tesla S'pore sales portal goes 'live'; Model 3 Standard Range to cost $113000 before COE,9 Feb 2021,"Tesla S'pore sales portal goes 'live'; Model 3 Standard Range to cost $113,000 before COE ... SINGAPORE - Tesla's Singapore sales portal has gone ""live"", a day..."
Singapore Warms to Electric Cars Two Years After Tesla's Rebuke,7 Mar 2021,Singapore Warms to Electric Cars Two Years After Tesla's Rebuke · A highway in Singapore on March 2. Singapore plans to phase out fossil fuel-powered vehicles...
Tesla unveils its redesigned Model S with an updated interior and 837km range option,1 Feb 2021,The Tesla Model S gets its first major redesign since it first launched in 2012 with an updated interior and new engine options.
Tesla's Chinese rivals strike back with new models,8 Jan 2021,"The launches will put Xpeng and Nio into direct competition with Tesla, whose Model 3 dominates sales of premium EV sedans in China. Tesla has been aggressively..."
"Commentary: Amid record high value, Tesla's bitcoin bet raises uncomfortable questions",15 Feb 2021,"Last week, Tesla disclosed it had invested US$1.5 billion of its reserves in bitcoin and unveiled plans to accept payments in the cryptocurrency for its..."
Tesla to conduct ‘complete self-inspection’ after rap on the knuckles,9 Feb 2021,"Tesla, which was grilled by regulators over the quality of its cars, says it will strengthen internal management at its factory to better safeguard consumer..."
"Tesla buys $1.5 billion in bitcoin, plans to accept it as payment",8 Feb 2021,"Tesla buys $1.5 billion in bitcoin, plans to accept it as payment · Tesla announced in an SEC filing Monday that it has bought $1.5 billion worth of bitcoin."
Tesla Is Back In Singapore; Priced from $112845 Without COE | Articles,9 Feb 2021,"Tesla Is Back In Singapore; Priced from $112,845 Without COE · American electric-car maker Tesla is making a comeback onto our shores. · Tesla Appeared on Land..."
"Loaded With Tesla-Like Features, Vietnam's Vingroup Plans Rollout Of Electric SUVs",29 Jan 2021,"We're setting our benchmark pretty high in terms of the smart features,” says Kevin Yardley, deputy CEO of Vingroup's car-making arm."
Chinese regulators call in Tesla over customer complaints,8 Feb 2021,"Chinese government officials have met representatives from U.S. electric carmaker Tesla Inc (TSLA.O) over reports from consumers about battery fires,..."
Chinese regulators call in Tesla over customer complaints,8 Feb 2021,"Chinese government officials have met representatives from U.S. electric carmaker Tesla Inc (TSLA.O) over reports from consumers about battery fires,..."
Tesla all set for relaunch in Singapore,8 Feb 2021,Observers estimate its cars could be priced from $145000 - or less than a petrol-driven Toyota Camry. Read more at straitstimes.com.
"Indonesia is poised for EV riches as Tesla circles, but a nickel rush could hurt the environment",28 Feb 2021,"BANGKOK: As American electric vehicle maker Tesla eyes up a hefty investment in Indonesia, concerns are growing over the potential environmental..."
Tesla tells nickel-rich Indonesia it wants to join battery project,5 Feb 2021,"JAKARTA -- U.S. electric vehicle maker Tesla has proposed joining Indonesia's plans to create an EV battery supply chain within the country, a senior."
China Loves Elon Musk and Tesla (TSLA). How Long Will That Last?,13 Jan 2021,"Tesla, the theory goes, will be the stick against which the remaining players measure themselves. It will also provide a major boost to companies such as..."
Tesla shows location of its first charger in Singapore,8 Jan 2021,Tesla shows location of its first charger in Singapore ... SINGAPORE - American electric car maker Tesla has indicated the location of its first supercharger in...
Commentary: Elon Musk gambles big on bitcoin to keep Tesla going strong,9 Mar 2021,"David Kuo ... SINGAPORE: In February 2021, Elon Musk, CEO of Tesla, said the company had bought US$1.5 billion worth of bitcoins. It also announced that Tesla..."
In Depth: Tesla powers on as rival EV makers scramble to compete in China,15 Jan 2021,"By November, Tesla's Model 3 sales had exceeded 20,000 a month in China. The only competitor in terms of units sold was the Wuling Hongguang Mini EV, a..."
Lucid Motors CEO aims to launch Tesla Model 3 rival in 2024 or 2025,24 Feb 2021,SAN FRANCISCO (REUTERS) - Lucid Motors chief executive officer Peter Rawlinson told Reuters on Tuesday (Feb 24) that the luxury electric car maker plans to...
"Look out Tesla, SAIC's $4500 electric car takes China by storm",13 Feb 2021,"Look out Tesla, SAIC's $4,500 electric car takes China by storm ... BEIJING -- On the showroom floor of a SAIC-GM-Wuling Automobile dealership in Chongqing, a..."
Does Tesla’s Tumble Mean The Electric Car Party Is Over?,28 Mar 2021,"Ouch! Tesla Inc's (TSLA) stock has taken a tumble over the last few week, falling almost 30% since January 26. That's hundreds of billions of dollars wiped..."
Tesla faces a new foe as Baidu enters the fray for electric cars,8 Jan 2021,"The search engine giant is teaming up with carmaker Geely to design and make smart electric vehicles, joining a crowded field of partnerships racing to..."
Tesla cars officially priced from S$113k without COE - Online Car Marketplace for Used & New Cars,9 Feb 2021,"Tesla's website is now live in Singapore and accepting orders, with the least expensive car being the base Model 3 hatchback from S$113k without a COE."
China electric cars: Geely to take on Tesla with premium brand Zeekr,19 Mar 2021,"Geely will make battery-powered cars under 'Zeekr', with the premium brand set to operate as part of a new entity named Lingling Technologies,..."
"You Can Now Buy Tesla Model 3s In S’pore – Costs From S$113,000 Before COE With At Least $25K Rebates",9 Feb 2021,Tesla has received green light to start selling its electric cars in Singapore. Two versions of Tesla's Model 3 have appeared on Land Transport Authority...
Chinese EV startups' sales accelerate despite pressure from Tesla,10 Mar 2021,HONG KONG -- China's emerging electric vehicle brands have reported strong sales and narrowed losses last year despite Tesla's aggressive pricing stra.
Tesla Has A Temperature Problem,19 Mar 2021,"As it gets colder, the liquid becomes thicker, now closer to freezing solid. So the ions move more slowly, which causes more resistance. The more the resistance..."
Jimmy Lin Shows Off His New Tesla 4 Days After Posting About Wanting One,4 Feb 2021,Jimmy Lin Shows Off His New Tesla 4 Days After Posting About Wanting One · It's no secret that Taiwan singer-actor Jimmy Lin is a fan of fast cars. · His post...
Tesla sues former employee for allegedly stealing software code,22 Jan 2021,"In the complaint, the company accuses Khatilov of grabbing code and files from WARP Drive, a back-end software system that Tesla developed to automate a range..."
Tesla cars banned from China's military complexes on security concerns -sources,19 Mar 2021,"The Chinese military has banned Tesla cars from entering its complexes, citing security concerns over cameras installed on the vehicles, two people who have..."
Tesla cars banned from China's military complexes on security concerns -sources,19 Mar 2021,"The Chinese military has banned Tesla cars from entering its complexes, citing security concerns over cameras installed on the vehicles, two people who have..."
Tesla vs Nio: Is it smarter to charge or swap battery?,30 Mar 2021,Tesla and its Chinese rival Nio are back in the spotlight for holding different opinions on how should home electronic vehicle (EV) users charge the battery.
Power Day: Volkswagen's Imitation Of Tesla Is The Sincerest Form Of Flattery,20 Mar 2021,Volkswagen is clearly copying Tesla's Battery Day with its recent Power Day. But that's a good thing for the future of electric vehicles.
Tesla and Musk risk wearing out China welcome over quality fears,9 Feb 2021,"In October, when Tesla was required by the Chinese regulators to recall 29,193 imported Model S and Model X produced between 2013 and 2017 over safety concerns,..."
Wuling's MINI Tops Tesla in China's Electric Vehicle Revolution | Dao,31 Mar 2021,MINI EV revolutionises the electric vehicle market. The Wuling Hongguang MINI EV has secured a strong position in the market by appealing to a demand for basic...
Tesla founders Martin Eberhard and Marc Tarpenning talk about the early days and bringing on Elon Musk,6 Feb 2021,"Tesla founders Martin Eberhard and Marc Tarpenning talk about the early days and bringing on Elon Musk ... Contrary to popular belief, Elon Musk did not start..."
Tesla's Dominance Could Be Under Threat Sooner Than You Think,16 Jan 2021,"There are already signs that Tesla's clear market lead will be much more robustly challenged from 2021 onward, particularly by competitors emanating from..."
"Tesla Model 3 cars appear on LTA fuel comparison website, S'pore customers could get minimum rebate of S$25000",8 Feb 2021,"First reported by the Straits Times (ST) on Feb. 8, Tesla pops up as an option on the Land Transport Authority's (LTA) Fuel Economy website, where one can make..."
Here's How Volkswagen Can Beat Tesla (It's Not With Software Or Batteries),16 Mar 2021,"Key Facts. In order to meet EU climate targets and beat Tesla, VW plans to launch about 70 purely electric car models by 2030. VW also plans to cut the cost of..."
"Tesla relaunches in Singapore - Model 3 SR+ from RM488k, Performance from RM615k, with current COE - paultan.org",9 Feb 2021,"As such, the price of the Model 3 SR+ would be S$159,815 (RM487,600) based on the current projection and estimates, and S$186,792 (RM569,900) with the full self..."
"Tesla relaunches in Singapore - Model 3 SR+ from RM488k, Performance from RM615k, with current COE - paultan.org",9 Feb 2021,"As such, the price of the Model 3 SR+ would be S$159,815 (RM487,600) based on the current projection and estimates, and S$186,792 (RM569,900) with the full self..."
Chinese military reportedly restricts use of Tesla cars among personnel,19 Mar 2021,"China is restricting the use of Tesla's electric vehicles by some state and military personnel, according to a Wall Street Journal report."
Tesla ranks number 1 in the US luxury market,10 Mar 2021,Tesla ranks #1 in the US luxury market.
Tesla role in Goro nickel mine paves path to vertically integrated supply chain,10 Mar 2021,Tesla role in Goro nickel mine paves path to vertically integrated supply chain ... SpaceX owner and Tesla CEO Elon Musk at the Axel Springer Award 2020 in Berlin...
ETF ownership of Tesla climbed to 7% after it joined S&P 500,8 Mar 2021,"Visit the FT's ETF Hub for news and analysis, investor education and tools to help you select the right ETFs. ETF ownership of Tesla rose to about 7 per..."
Elon Musk says people can now buy a Tesla with bitcoin,24 Mar 2021,Tesla CEO Elon Musk announced late Tuesday that it is now possible to buy Tesla vehicles in the U.S. with bitcoin.
Why Is Tesla's Full Self-Driving Only Level 2 Autonomous?,13 Mar 2021,"Level 2 is where the car can do the steering and acceleration, but the driver must still be ready to take the wheel. Level 3 and above are fully autonomous, but..."
Tesla profits held back by Elon Musk's pay and cheaper models,27 Jan 2021,"Tesla's quarterly net income rose to $270m from $105m the year before. Based on formal accounting rules, including stock-based compensation, earnings rose 118..."
Tesla Summoned by Chinese Regulators on Quality Issues,8 Feb 2021,Regulators say electric-car maker must abide by Chinese laws and regulations as consumers complain about quality problems.
"Tesla has made about $1 billion in profit on its bitcoin investment, analyst estimates",21 Feb 2021,"Tesla has made about $1 billion in profit on its bitcoin investment, analyst estimates."
Buying a Tesla Model 3 in Singapore Costs More Than Double U.S.,9 Feb 2021,Tesla Inc. is selling its Model 3 in Singapore at a starting price of about S$113000 ($85200) -- more than double the cost in the U.S. -- as the...
"Waymo CEO Says Tesla Is Not A Competitor, Gives Estimated Cost Of Autonomous Vehicles",22 Jan 2021,"Krafcik made the point, as some analysts predict autonomous vehicle technology will be too expensive to adopt en masse. Waymo uses LiDAR sensors in its vehicles..."
Elon Musk's Ex-Chief Engineer Creates A New Car—And Says It Beats Tesla,4 Feb 2021,"The $169000 Lucid Air is coming this spring and Peter Rawlinson claims it'll be the fastest, longest-range electric vehicle on the planet. He should know."
Elon Musk changes job title to 'Technoking of Tesla',15 Mar 2021,"Elon Musk changes job title to 'Technoking of Tesla' ... Elon Musk has dropped his chief executive job title and crowned himself ""Technoking of Tesla"". Mr Musk..."
"Tesla double-charged some customers for new cars, leaving them desperate for refund details",29 Mar 2021,Tesla double-charged some customers for new cars. Now those customers are trying to get refunds for the added charges.
Tesla market value crosses $800 billion for the first time,8 Jan 2021,"Shares of Tesla Inc (TSLA.O) jumped as much as 5.6% on Friday, pushing the electric-car maker's market capitalization to more than $800 billion for the..."
"Tesla shares sink below S&P entry level, wipe out 2021 gains",23 Feb 2021,"Tesla shares sink below S&P entry level, wipe out 2021 gains. Bitcoin's gains had skyrocketed to new highs recently after Tesla announced two weeks ago it added..."
"Tesla to recall more than 130,000 cars following regulators' pressure",2 Feb 2021,"Tesla to recall more than 130,000 cars following regulators' pressure · Tesla voluntarily recalled 134,951 Model S and Model X vehicles with media control unit..."
Tesla's China sales more than doubled in 2020,8 Feb 2021,"Tesla's China sales more than doubled in 2020 · Tesla's sales in China more than doubled last year to $6.66 billion, according to a filing out Monday. · That's..."
Tesla (TSLA) Elon Musk Cars Banned by China’s Military on Camera Concerns,19 Mar 2021,Tesla Inc. cars have been banned from Chinese military complexes and housing compounds because of concerns about sensitive data being collected by cameras...
Tesla's China sales more than doubled in 2020,8 Feb 2021,"Tesla's China sales more than doubled in 2020 · Tesla's sales in China more than doubled last year to $6.66 billion, according to a filing out Monday. · That's..."
"Bitcoin surges above $46,000 to record after Elon Musk's Tesla buys $1.5 billion worth",8 Feb 2021,"Bitcoin surges above $46,000 to record after Elon Musk's Tesla buys $1.5 billion worth · Bitcoin's price soared to an all-time high, breaking above $46,000..."
Tesla and the ESG conundrum,12 Jan 2021,"The decision effectively comes down to the ESG score Tesla is given next year by SAM, S&P Global's ESG data provider, and is a quantitative and qualitative..."
Tesla sends bitcoin to record high with $1.5bn investment,8 Feb 2021,"In a regulatory filing, Tesla said it purchased the bitcoins after changing its investment policy last month to “diversify and maximise” returns on its cash. It..."
"Tesla launches electric car sales in Israel, unveils lower-than-expected prices",2 Feb 2021,"The Model S saloon, with a 663-kilometer (412-mile) range between charges, is priced at NIS 420,000 ($127,300), before add-ons, according to Globes. The newly..."
"Tesla’s share price is now directly tied to the value of bitcoin, analyst says",23 Feb 2021,"Tesla's stock is now directly linked to the price of bitcoin after Elon Musk's firm invested $1.5 billion into the cryptocurrency, according to an analyst."
How Volkswagen's $50 Billion Plan to Beat Tesla Short-Circuited,19 Jan 2021,How Volkswagen's $50 Billion Plan to Beat Tesla Short-Circuited · Faulty software set back a bid by the world's largest car maker for electric-vehicle dominance.
China to Restrict Tesla Use by Military and State Employees - WSJ,19 Mar 2021,"The Chinese government has told some of its agencies to ask their employees to stop driving Tesla cars to work, the people said. Some of the people said Tesla..."
Tesla Buys $1.5 Billion in Bitcoin - WSJ,8 Feb 2021,"said Monday that it bought $1.5 billion in bitcoin, a disclosure that follows Chief Executive Elon Musk's promotion of the cryptocurrency and other digital-..."
ARK's Price Target for Tesla in 2025 is $3000 Per Share,19 Mar 2021,"ARK's 2025 price target for Tesla is $3000. ARK's bear and bull case suggest it could be worth $1500 and $4000 per share, respectively."
How Tesla Made It to the Winner's Circle,19 Feb 2021,Tesla has benefited from the sale of regulatory credits to rival auto makers that need to comply with emission-related rules. Such sales brought in around $1.6...
Tesla vs. Lucid: Here's how the EV rivals are and aren't alike,2 Mar 2021,"Tesla vs. Lucid: Here's how the EV rivals are and aren't alike · Lucid, which announced plans last week to go public through a reverse merger, is expected to..."
Insight: Elon Musk wants clean power. But Tesla's carrying bitcoin's dirty baggage,10 Feb 2021,Tesla boss Elon Musk is a poster child of low-carbon technology. Yet the electric carmaker's backing of bitcoin this week could turbo-charge global use of a...
Tesla summoned by Chinese regulators for quality concerns,8 Feb 2021,"Tesla summoned by Chinese regulators for quality concerns ... Tesla, which is seeing rapid growth in China as it ramps up local manufacturing capacity, has been..."
A Tesla bull debates a Tesla bear,23 Jan 2021,"Electric awe. TESLA'S SHARE price will travel in only one direction—up. Despite accelerating in “ludicrous” mode, by more than 700% in 2020, Tesla has plenty..."
"Tesla Model 3 selling for S$113000 in S'pore, more than double US price -- COE not included",14 Feb 2021,"Tesla Model 3 selling for S$113,000 in S'pore, more than double US price -- COE not included. If you love to drive a piece of cutting edge technology, it is a..."
Tesla (TSLA) Discloses $1.5B Investment in Bitcoin,8 Feb 2021,Tesla (TSLA) has become the first S&P 500 company to invest in Bitcoin to diversify and maximize returns on its cash holdings.
"Tesla Has First Profitable Year, but Competition Is Growing (Published 2021)",27 Jan 2021,"Tesla Has First Profitable Year, but Competition Is Growing. The company benefited from a jump in sales of electric cars in China and Europe, but its fourth..."
Tesla will be most profitable EV maker by far in 2025: UBS analysts,3 Mar 2021,"Tesla's operating profit will be $20 billion in 2025, the analysts estimate, but only half will come from sales of its electric vehicles."
"Chinese £3,200 budget electric car takes on Tesla",24 Feb 2021,"Chinese £3,200 budget electric car takes on Tesla ... Getty Images The Wuling Hong Guang Mini EV, an electric car that has quickly won Getty Images. A budget..."
Tesla will be most profitable EV maker by far in 2025: UBS analysts,3 Mar 2021,"Tesla's operating profit will be $20 billion in 2025, the analysts estimate, but only half will come from sales of its electric vehicles."
"Chinese £3,200 budget electric car takes on Tesla",24 Feb 2021,"Chinese £3,200 budget electric car takes on Tesla ... Getty Images The Wuling Hong Guang Mini EV, an electric car that has quickly won Getty Images. A budget..."
Why Tesla isn't a “battery company” - MINING.COM,17 Feb 2021,"Even when assigning zero value to automakers' non-EV business, Tesla's valuation based solely on battery capacity deployed are multiples of Volkswagen, GM,..."
Elon Musk admits Tesla has quality problems,3 Feb 2021,Critics have slammed Tesla for Model 3 quality issues for years. And now CEO Elon Musk is admitting even his harshest critic was right.
How Volkswagen aims to beat Tesla at its own game,16 Mar 2021,"Last year, Tesla outlined plans to reduce the cost of battery cells by 56 percent through an efficiency drive and series of technical upgrades. Volkswagen said..."
China's biggest car brand to launch rival to Tesla,23 Mar 2021,"China's biggest car brand to launch rival to Tesla · Getty Images The first Zeekr model will be based on the ""Zero Concept"" car · Getty Images The Lotus Evija..."
Tesla update brings Chinese version of TikTok to cars in China,12 Feb 2021,"The software update integrates several other new features as well. Tesla has improved the car's voice recognition, allowing for the car to interpret more user..."
Exclusive - Tesla hunts for design chief to create cars for China,10 Jan 2021,"Tesla Inc is searching for a design director in China, part of efforts to open a ""full-function"" studio in Shanghai or Beijing and design electric cars..."
Tesla to set up electric car manufacturing unit in southern India,13 Feb 2021,"Billionaire Elon Musk's Tesla Inc will set up an electric-car manufacturing unit in the southern Indian state of Karnataka, according to a government..."
Tesla turns Model Y and China success into its first annual profit,27 Jan 2021,"Tesla turned an annual profit for the first time ever in 2020, thanks to the popularity of the new Model Y, success in the Chinese market, and record sales..."
How Tesla made it to the top,29 Jan 2021,"Tesla has reinvented the designing, building and selling of cars. Where most of the industry buys components from many suppliers, Tesla has built up its own..."
Tesla names Musk 'Technoking' in cryptic regulatory filing,15 Mar 2021,"Tesla Inc (TSLA.O) added ""Technoking of Tesla"" to billionaire Chief Executive Elon Musk's list of official titles on Monday in a formal regulatory filing..."
Tesla Posts First Full Year of Profitability,27 Jan 2021,"For 2020, Tesla reported a profit of $721 million on about $31.5 billion in sales, supported by the increase in deliveries and higher revenue from regulatory..."
"Elon Musk's Tesla opens India entity in Bengaluru, names three directors | Mint",12 Jan 2021,"Tesla has named Vaibhav Taneja, Venkatrangam Sreeram and David Jon Feinstein as the three directors in the newly formed entity in the country."
Tesla to set up electric car manufacturing unit in southern India,13 Feb 2021,"Billionaire Elon Musk's Tesla Inc will set up an electric-car manufacturing unit in the southern Indian state of Karnataka, according to a government..."
The future of electric cars isn’t Tesla. It’s golf carts.,22 Feb 2021,"Millions of people in China are buying off-brand electric cars, which are cheap, tiny, barely regulated, and extremely useful."
The Hot Battery Startup That Could Zap Tesla,1 Jan 2021,"Investors are enthusiastic about QuantumScape, developer of an electric-vehicle battery that promises more power for less cost. If the company succeeds,..."
Why Tesla faces an uphill battle in India,19 Mar 2021,"As Tesla looks to expand to new markets, rumors are circulating that India could be next. But the world's fifth-largest auto market is filled with..."
"Tesla surges almost 20%, biggest daily rise in a year",10 Mar 2021,"Shares of electric vehicle maker Tesla Inc surged nearly 20% on Tuesday, rebounding from a deep selloff with its largest daily gain in a year after data..."
Tesla Starts Delivering China-Made Model Y Crossover,18 Jan 2021,"Model Y is the second vehicle Tesla is making in China, the world's biggest EV market ... delivered its first made-in-China Model Y compact crossover vehicles on..."
"Tesla surges 20%, nearly wiping out five straight days of selling",9 Mar 2021,"A micro car that's very popular in China, made by in a joint venture between SAIC, GM and Wuling, sold 20,819 units in February 2021, topping Tesla's volume for..."
Tesla Earnings: What Happened With TSLA,25 Jan 2021,What Happened. Tesla reported Q4 FY 2020 adjusted EPS that missed analyst expectations by a wide margin. But it was nearly double the figured posted in the year...
Elon Musk’s Tesla lobbied UK to raise tax on petrol and diesel,16 Mar 2021,Elon Musk's Tesla lobbied UK to raise tax on petrol and diesel ... Elon Musk's Tesla lobbied the UK government to raise taxes on petrol and diesel cars in order...
Is Tesla's share price justified? Probably not,27 Jan 2021,That's an extraordinary amount for a company that only last financial year made its first full-year profit since being founded in 2003; and that profit was...
"Tesla raises price of variants of its Model Y, Model 3, Model S cars",11 Mar 2021,"Tesla Inc has increased price of its Model Y Long Range and Model S Plaid plus by $10000, the electric-car maker's website showed."
"Tesla profit fails to electrify investors, deliveries miss target",28 Jan 2021,"“After Tesla's unprecedented run in 2020, investors were anticipating a substantial earnings beat and another big target for car deliveries in 2021,” said Haris..."
Tesla (TSLA) Extends Breakdown Amid Valuation Concerns,23 Feb 2021,Tesla (TSLA) extended losses Tuesday as the market reassesses its valuation amid rising real interest rates and falling Bitcoin prices.
The End Of Tesla's Convertible Era?,1 Mar 2021,But now it's a different story. ... Many of the investors have already converted their bonds: Tesla has paid out $958 million in cash and issued 11.1 million...
"Tesla Invests $1.5B in Bitcoin, Plans to Accept Crypto Payments",8 Feb 2021,"Tesla also expects to begin accepting bitcoin as a form of payment for its products ""in the near future."""
Tesla Is Plugging a Secret Mega-Battery Into the Texas Grid,8 Mar 2021,"Tesla Is Plugging a Secret Mega-Battery Into the Texas Grid · Tesla hasn't announced the Gambit battery project but the site is visible in Angleton, located..."
Fiat Chrysler spent over $300 million on green credits in Europe last year — mostly from Tesla,3 Mar 2021,Fiat Chrysler spent over $300 million on green credits in Europe last year — mostly from Tesla ... A Tesla car in London. ... Fiat Chrysler said Wednesday on an...
"Long road for Tesla in India with infrastructure, supply chain woes",22 Jan 2021,"Long road for Tesla in India with infrastructure, supply chain woes ... NEW DELHI (Reuters) - Tesla Inc is gearing up for an India launch but the U.S. electric..."
Tesla rival Lucid Motors to go public in biggest Spac deal to date,22 Feb 2021,Saudi-backed electric carmaker valued at $24bn.
Volkswagen takes on Tesla with major electric vehicle push,15 Mar 2021,Volkswagen takes on Tesla with major electric vehicle push. The world's number-two carmaker said it wants to have six battery-cell factories up and running in...
Agent Tesla amps up information stealing attacks,2 Feb 2021,"Agent Tesla bundles the stolen credentials with the host fingerprint data, and transmits them back to the C2 once during execution. The malware doesn't repeat..."
Elon Musk's Tesla buys $1.5bn of Bitcoin causing currency to spike,8 Feb 2021,Elon Musk's Tesla buys $1.5bn of Bitcoin causing currency to spike ... Elon Musk's car firm Tesla has said it bought about $1.5bn (£1.1bn) of the cryptocurrency...
Elon Musk has officially been made the 'Technoking of Tesla',15 Mar 2021,"Tesla has officially given CEO Elon Musk the title of ""Technoking of Tesla"" in a new regulatory filing on Monday."
"If You Bought Tesla Stock Instead Of A Model S At Launch, Here's How Much You'd Have Now",20 Jan 2021,Tesla Motors began deliveries to customers of its Model S in June 2012.The car has changed the face of electric vehicles and helped turn Tesla into one of...
Why Apple could be Tesla's fiercest rival in the EV game,5 Feb 2021,There are two big reasons Apple could rival Tesla — the tech giant understands how to please customers and it knows how to manufacture high-end products that...
A federal agency warns Tesla tests unfinished driverless tech on its users,12 Mar 2021,"By releasing the system, Tesla is testing on public roads a highly automated AV technology but with limited oversight or reporting requirements,” Sumwalt wrote."
Tesla CEO Elon Musk Has A New Title: 'Technoking',15 Mar 2021,"“Effective as of March 15, 2021, the titles of Elon Musk and Zach Kirkhorn have changed to Technoking of Tesla and Master of Coin, respectively. Elon and Zach..."
"Tesla Worldwide Index - affordability of Model S, Model 3, Model X, Model Y in various markets shown - paultan.org",5 Feb 2021,"China is the cheapest place to buy a Model 3, where it costs US37.3k (RM151,829) on average. Meanwhile in Malaysia, UK-sourced units can be ordered at around..."
"Promotion? Musk is ‘Technoking of Tesla’, CFO is ‘Master of Coin’",15 Mar 2021,"Musk, the carmaker's chief executive officer, is now also the “Technoking of Tesla,” and Chief Financial Officer Zach Kirkhorn has added the title “Master of..."
